0.000000000000000000e+00,0.000000000000000000e+00,6.172787698535081580e-01,2.707588157359828163e-01,-3.155312911751490201e+00
0.000000000000000000e+00,1.052631578947368363e-01,6.169261857931015447e-01,2.707658312271340462e-01,-3.127147502428959225e+00
0.000000000000000000e+00,2.105263157894736725e-01,6.169423260389421682e-01,2.707770729848333335e-01,-3.103564943374662821e+00
0.000000000000000000e+00,3.157894736842105088e-01,6.171199837826037982e-01,2.707694437895131756e-01,-3.082800481999103059e+00
0.000000000000000000e+00,4.210526315789473450e-01,6.173764298079336132e-01,2.707420502251611794e-01,-3.064106264670222846e+00
0.000000000000000000e+00,5.263157894736841813e-01,6.176881567098941872e-01,2.707015314430544217e-01,-3.046977954583954151e+00
0.000000000000000000e+00,6.315789473684210176e-01,6.180384727201542194e-01,2.706425918568813316e-01,-3.031004679687592240e+00
0.000000000000000000e+00,7.368421052631578538e-01,6.183934584145317492e-01,2.705682663349848749e-01,-3.016116258033731956e+00
0.000000000000000000e+00,8.421052631578946901e-01,6.187544453864212146e-01,2.704777206654834787e-01,-3.002083459485980654e+00
0.000000000000000000e+00,9.473684210526315264e-01,6.191070825818224543e-01,2.703677942779897370e-01,-2.988800051955528669e+00
0.000000000000000000e+00,1.052631578947368363e+00,6.194735765742475087e-01,2.702509488677345972e-01,-2.976142155686863688e+00
0.000000000000000000e+00,1.157894736842105310e+00,6.198348385933214466e-01,2.701222743723257214e-01,-2.964079167141096427e+00
0.000000000000000000e+00,1.263157894736842035e+00,6.201932051478290520e-01,2.699814609333250903e-01,-2.952506174635994629e+00
0.000000000000000000e+00,1.368421052631578760e+00,6.205454875455015396e-01,2.698292189272487596e-01,-2.941390113238481430e+00
0.000000000000000000e+00,1.473684210526315708e+00,6.208879501508014487e-01,2.696641182001275894e-01,-2.930686608998932297e+00
0.000000000000000000e+00,1.578947368421052655e+00,6.212314210239381351e-01,2.694958617581028060e-01,-2.920375051467825500e+00
0.000000000000000000e+00,1.684210526315789380e+00,6.215672084229912908e-01,2.693175981298049360e-01,-2.910401989656256738e+00
0.000000000000000000e+00,1.789473684210526105e+00,6.218990018050316593e-01,2.691357652151734614e-01,-2.900777731163685313e+00
0.000000000000000000e+00,1.894736842105263053e+00,6.222220892745592424e-01,2.689423742432266451e-01,-2.891423383927214541e+00
0.000000000000000000e+00,2.000000000000000000e+00,6.225419335865517434e-01,2.687489612346051215e-01,-2.882387346480651757e+00
3.157894736842105088e-01,0.000000000000000000e+00,6.424485425944208572e-01,2.231395639180755452e-01,-2.604829864570198605e+00
3.157894736842105088e-01,1.052631578947368363e-01,6.411259469918249021e-01,2.231636614519205697e-01,-2.578456965322495353e+00
3.157894736842105088e-01,2.105263157894736725e-01,6.404210375246403020e-01,2.231811830820411569e-01,-2.556349958586721094e+00
3.157894736842105088e-01,3.157894736842105088e-01,6.400383180756982204e-01,2.231814650642771625e-01,-2.536961578485881663e+00
3.157894736842105088e-01,4.210526315789473450e-01,6.398120334976020729e-01,2.231507936355999755e-01,-2.519549714506968296e+00
3.157894736842105088e-01,5.263157894736841813e-01,6.396975485765447056e-01,2.230973188231269999e-01,-2.503643137467788105e+00
3.157894736842105088e-01,6.315789473684210176e-01,6.396430152363110633e-01,2.230137151540672047e-01,-2.488914105260689791e+00
3.157894736842105088e-01,7.368421052631578538e-01,6.396536179487074536e-01,2.229151713485251207e-01,-2.475170961587853657e+00
3.157894736842105088e-01,8.421052631578946901e-01,6.397076680663209558e-01,2.227998057320028646e-01,-2.462246059701798551e+00
3.157894736842105088e-01,9.473684210526315264e-01,6.397884064705298135e-01,2.226657295493554845e-01,-2.450023973580724324e+00
3.157894736842105088e-01,1.052631578947368363e+00,6.398801822994134580e-01,2.225083852285651975e-01,-2.438404619336687063e+00
3.157894736842105088e-01,1.157894736842105310e+00,6.400031462882451727e-01,2.223451633214453826e-01,-2.427328102717310365e+00
3.157894736842105088e-01,1.263157894736842035e+00,6.401329669002799871e-01,2.221676210764257364e-01,-2.416761433885058263e+00
3.157894736842105088e-01,1.368421052631578760e+00,6.402731629872576713e-01,2.219769463098894002e-01,-2.406612219911544504e+00
3.157894736842105088e-01,1.473684210526315708e+00,6.404230524323017981e-01,2.217773318369563595e-01,-2.396862860127305872e+00
3.157894736842105088e-01,1.578947368421052655e+00,6.405758292553555000e-01,2.215693475593731865e-01,-2.387506078542176002e+00
3.157894736842105088e-01,1.684210526315789380e+00,6.407416950415746326e-01,2.213549524776319277e-01,-2.378439708728266933e+00
3.157894736842105088e-01,1.789473684210526105e+00,6.409052889619493154e-01,2.211302843273434959e-01,-2.369692834066866816e+00
3.157894736842105088e-01,1.894736842105263053e+00,6.410601313955351932e-01,2.208971974782620862e-01,-2.361292383217476587e+00
3.157894736842105088e-01,2.000000000000000000e+00,6.412350701083950888e-01,2.206631359910998791e-01,-2.353072460085051443e+00
6.315789473684210176e-01,0.000000000000000000e+00,6.773367572811049842e-01,1.515034818020802865e-01,-1.899299657054020152e+00
6.315789473684210176e-01,1.052631578947368363e-01,6.750302443458336965e-01,1.515526187211075904e-01,-1.879147698472163341e+00
6.315789473684210176e-01,2.105263157894736725e-01,6.735137703000650955e-01,1.515628806713243959e-01,-1.862367780429917463e+00
6.315789473684210176e-01,3.157894736842105088e-01,6.724480551269054196e-01,1.515506319082012276e-01,-1.847767525883115880e+00
6.315789473684210176e-01,4.210526315789473450e-01,6.716462003264370706e-01,1.515083256039371773e-01,-1.834688677156269820e+00
6.315789473684210176e-01,5.263157894736841813e-01,6.710305523667388083e-01,1.514367538060277241e-01,-1.822705039918792735e+00
6.315789473684210176e-01,6.315789473684210176e-01,6.705411713811403329e-01,1.513468550036511928e-01,-1.811705784144556963e+00
6.315789473684210176e-01,7.368421052631578538e-01,6.701638430187173423e-01,1.512372437983401374e-01,-1.801397512925552613e+00
6.315789473684210176e-01,8.421052631578946901e-01,6.698439440414616364e-01,1.511078995255317747e-01,-1.791790205970107186e+00
6.315789473684210176e-01,9.473684210526315264e-01,6.695896120706871235e-01,1.509600303439965763e-01,-1.782672089966832463e+00
6.315789473684210176e-01,1.052631578947368363e+00,6.693703753982319649e-01,1.507986477968508154e-01,-1.774099831085163004e+00
6.315789473684210176e-01,1.157894736842105310e+00,6.691954046645097742e-01,1.506199441389251548e-01,-1.765874324324879119e+00
6.315789473684210176e-01,1.263157894736842035e+00,6.690175417589068196e-01,1.504271941223904729e-01,-1.758172469872129051e+00
6.315789473684210176e-01,1.368421052631578760e+00,6.689022224166644159e-01,1.502293990760318887e-01,-1.750676606901626187e+00
6.315789473684210176e-01,1.473684210526315708e+00,6.688123601092906823e-01,1.500228844704077913e-01,-1.743471169532633258e+00
6.315789473684210176e-01,1.578947368421052655e+00,6.687157425660718024e-01,1.498051851960969794e-01,-1.736650039164542747e+00
6.315789473684210176e-01,1.684210526315789380e+00,6.686462161563748730e-01,1.495809189001792716e-01,-1.730031150923673433e+00
6.315789473684210176e-01,1.789473684210526105e+00,6.685917102910149401e-01,1.493500229969466631e-01,-1.723639799707655795e+00
6.315789473684210176e-01,1.894736842105263053e+00,6.685443546911518098e-01,1.491160428214436395e-01,-1.717513583720901682e+00
6.315789473684210176e-01,2.000000000000000000e+00,6.685095864247426745e-01,1.488737256991415348e-01,-1.711547902841015434e+00
9.473684210526315264e-01,0.000000000000000000e+00,7.246733059058364512e-01,5.729048004340253630e-02,-1.156053370309170214e+00
9.473684210526315264e-01,1.052631578947368363e-01,7.215119167660175581e-01,5.728771521789782772e-02,-1.144427882638149985e+00
9.473684210526315264e-01,2.105263157894736725e-01,7.192802382876397616e-01,5.725351093786479328e-02,-1.134914769802976231e+00
9.473684210526315264e-01,3.157894736842105088e-01,7.175887862366864267e-01,5.719255873329909257e-02,-1.126706715831033101e+00
9.473684210526315264e-01,4.210526315789473450e-01,7.162374362318669752e-01,5.709544508450437039e-02,-1.119346434835728266e+00
9.473684210526315264e-01,5.263157894736841813e-01,7.151251201585093753e-01,5.698462367341988744e-02,-1.112752189915088508e+00
9.473684210526315264e-01,6.315789473684210176e-01,7.141879296292542589e-01,5.684193917904006854e-02,-1.106615333113246002e+00
9.473684210526315264e-01,7.368421052631578538e-01,7.133422862250821117e-01,5.668001055731225479e-02,-1.101052869233970721e+00
