-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00,-4.211151463281688656e+00
-1.976976068100852801e+00,-1.976976068100852801e+00,-1.976976068100852801e+00,-1.976976068100852801e+00,-1.976976068100852801e+00,-1.321466694256817620e-01,-1.976976068100852801e+00,-1.976976068100852801e+00,-1.976976068100852801e+00,-1.976976068100852801e+00,-1.321338708821329089e-01,-1.976976068100852801e+00,-1.976976068100852801e+00,-1.976976068100852801e+00,-1.323655461163264491e-01,-1.320520720802526304e-01,-1.321717132787753046e-01,-1.976976068100852801e+00,-1.976976068100852801e+00,-1.976976068100852801e+00
-1.976976068100853245e+00,-1.976976068100850803e+00,-1.976976068100853245e+00,-1.976976068100851691e+00,-1.976976068100852357e+00,-1.321466694256767660e-01,-1.976976068100850803e+00,-4.248648089006390460e-01,-1.976976068100853912e+00,-1.976976068100853245e+00,-1.321338708821345465e-01,-4.251219160181524126e-01,-3.521195392757897613e-01,-1.976976068100853245e+00,-1.323655461163258940e-01,-1.320520720802504100e-01,-1.321717132787763871e-01,-1.976976068100853245e+00,-1.976976068100851691e+00,-1.976976068100851691e+00
-3.794881213115692264e-01,1.128691254783102504e+00,-4.237584664833692893e-01,-4.237021262868200799e-01,-4.247070112023149102e-01,1.649724476575275212e+00,1.088556637551155060e+00,-4.241239227228498776e-01,-4.258476103843755745e-01,1.189056461616067928e+00,-1.321338708821345465e-01,8.728358996928498037e-01,-3.521195392757831000e-01,-4.250158791394247348e-01,-1.323655461163258940e-01,1.007344745630578409e-01,1.239779743447591231e+00,-4.241051757518909393e-01,-4.242821761157794525e-01,-4.250738842243401150e-01
1.605710834604562320e+00,1.818656798388595286e+00,1.739393257635832413e+00,1.433848546982771310e+00,1.639020214272111309e+00,1.649724476575273213e+00,1.765863410449302506e+00,1.483794410817497411e+00,1.647755476656664442e+00,1.538110448940636532e+00,1.325586839455707544e+00,1.455098269941965894e+00,1.671826707563335290e+00,1.585686529930197874e+00,-1.323655461163270042e-01,1.231053111898495089e+00,1.601011090285398897e+00,1.440884463704479757e+00,1.758291559815382765e+00,1.536365983512514077e+00
1.622086360170005737e+00,1.827946903427430714e+00,1.759189740921010214e+00,1.648764408080215516e+00,1.655369266773184078e+00,1.649724476575276100e+00,1.828184909487452048e+00,1.730469212523277900e+00,1.662989131112870167e+00,1.660025763853340441e+00,1.512118796866070092e+00,1.759449891420585166e+00,1.673121694705606677e+00,1.676672344087017041e+00,1.789273335870117831e+00,1.557787568287606783e+00,1.776803773606425496e+00,1.712560364098922205e+00,1.794244213445055358e+00,1.817656974535475589e+00
1.622086360170007513e+00,1.827946903427430714e+00,1.759189740921007550e+00,1.648764408080215960e+00,1.655369266773183856e+00,1.649724476575275656e+00,1.828184909487453602e+00,1.730469212523278344e+00,1.662989131112871943e+00,1.662222474868521260e+00,1.806515870196283124e+00,1.759449891420586276e+00,1.673121694705607565e+00,1.676672344087014155e+00,1.789273335870123161e+00,1.769352866388670842e+00,1.776803773606427272e+00,1.712560364098921983e+00,1.794244213445049807e+00,1.817656974535472036e+00
1.622086360170006625e+00,1.827946903427430492e+00,1.759189740921009992e+00,1.648764408080215516e+00,1.655369266773182302e+00,1.651863100007711305e+00,1.868789785329126429e+00,1.730469212523279454e+00,1.662989131112869723e+00,1.714981090917763851e+00,1.806515870196282902e+00,1.759449891420586054e+00,1.673121694705607565e+00,1.676672344087010824e+00,1.789273335870120052e+00,1.839774768276497552e+00,1.776803773606423942e+00,1.712560364098922205e+00,1.794244213445053138e+00,1.817656974535473147e+00
1.622086360170005070e+00,1.827946903427428715e+00,1.759189740921009104e+00,1.648764408080214627e+00,1.655369266773182302e+00,1.652796105298937501e+00,1.868789785329311171e+00,1.730469212523277456e+00,1.662989131112871943e+00,1.722455030836725243e+00,1.806515870196281570e+00,1.759449891420588052e+00,1.673121694705607121e+00,1.676672344087017930e+00,1.789273335870120496e+00,1.846203714765606074e+00,1.776803773606425052e+00,1.712560364098921095e+00,1.794244213445053138e+00,1.817656974535472481e+00
1.622086360170005070e+00,1.827946903427426717e+00,1.759189740921009104e+00,1.648764408080215516e+00,1.655369266773183412e+00,1.664162046899527958e+00,1.868789785329362907e+00,1.730469212523279454e+00,1.662989131112872387e+00,1.722455030836725243e+00,1.806515870196281126e+00,1.759449891420585166e+00,1.742497007349193217e+00,1.676672344087014155e+00,1.789273335870121162e+00,1.846203714765604742e+00,1.776803773606426828e+00,1.712560364098921317e+00,1.794244213445053138e+00,1.817656974535472036e+00
