-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00
-4.243063905003301883e+00,-2.812998884984822201e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00
-4.243063905003301883e+00,-2.692274914302591693e+00,-2.825589942514575181e+00,-2.715105750437722065e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-2.831737177905478298e+00,-2.897154433287393527e+00,-3.013741820228073465e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-3.333749022391462535e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.243063905003301883e+00,-4.050321307848741448e+00,-2.904352189986703525e+00,-2.797517769739684912e+00,-2.869321717595764376e+00
-2.740961873445451502e+00,-2.677402290413112507e+00,-2.723713182769974761e+00,-2.651351178516442531e+00,-2.798376309116125338e+00,-2.634023679272064378e+00,-2.809170122828921645e+00,-2.616504863590383589e+00,-2.674886307294084720e+00,-2.805778505110799070e+00,-2.748305823201438347e+00,-2.764845179589429325e+00,-2.766615318811980639e+00,-2.781804096984640484e+00,-2.892871824395473634e+00,-2.808971597612842874e+00,-2.720022909259431021e+00,-2.655922248777919048e+00,-2.616190804702565487e+00,-2.701986927730050336e+00
-2.655886302868635696e+00,-2.534360580029200616e+00,-2.629403186344184018e+00,-2.651351178516442531e+00,-2.636711060582075827e+00,-2.583068391604796066e+00,-2.730800908549945394e+00,-2.565887779606178754e+00,-2.674886307294084720e+00,-2.687276622125766234e+00,-2.619524300731136623e+00,-2.673308326053980721e+00,-2.640372641497073403e+00,-2.620885589161169538e+00,-2.682873315129450820e+00,-2.577532230942934266e+00,-2.682574302151921497e+00,-2.654967444060174930e+00,-2.567015552428188130e+00,-2.687774005108880981e+00
-2.550602884727557917e+00,-2.534360580029200616e+00,-2.552682496529538270e+00,-2.651351178516442531e+00,-2.622857594232656187e+00,-2.583068391604796066e+00,-2.536058120187433484e+00,-2.565887779606178754e+00,-2.625440808059838371e+00,-2.605034117808110672e+00,-2.583401513135881622e+00,-2.673308326053980721e+00,-2.611111493048231758e+00,-2.583912598334651367e+00,-2.667665006430838481e+00,-2.572192623484829355e+00,-2.578830284290917430e+00,-2.654967444060174930e+00,-2.467846394027347845e+00,-2.595147371271649295e+00
-2.503385444090715950e+00,-2.534360580029200616e+00,-2.430408196676051791e+00,-2.622937125211769693e+00,-2.550345760101805581e+00,-2.571331933096737909e+00,-2.536058120187433484e+00,-2.492690620001297930e+00,-2.437535386660441450e+00,-2.600633347203087808e+00,-2.492435824207616335e+00,-2.544731993947746851e+00,-2.611111493048231758e+00,-2.481985571807816982e+00,-2.580161297361641015e+00,-2.457402424688118980e+00,-2.503608662852649047e+00,-2.565630644143451100e+00,-2.467846394027347845e+00,-2.537779000107828420e+00
-2.487735539328884027e+00,-2.526908287807284825e+00,-2.429012342345374886e+00,-2.576346445313889788e+00,-2.550345760101805581e+00,-2.420523758245626489e+00,-2.536058120187433484e+00,-2.492690620001297930e+00,-2.437535386660441450e+00,-2.600633347203087808e+00,-2.455072729160699296e+00,-2.543949203647340340e+00,-2.611111493048231758e+00,-2.404840470323359902e+00,-2.554427528057863661e+00,-2.457402424688118980e+00,-2.445952513885011559e+00,-2.492430969050315692e+00,-2.465019469611039682e+00,-2.506846010587450380e+00
-2.477081023343397526e+00,-2.526908287807284825e+00,-2.413949307405376832e+00,-2.576346445313889788e+00,-2.535479974951951210e+00,-2.420523758245626489e+00,-2.452838383943925393e+00,-2.470669413391300306e+00,-1.802800699397435480e+00,-2.600633347203087808e+00,-2.416910339048949030e+00,-2.504734628628412452e+00,-2.611111493048231758e+00,-4.650312667010181311e-01,-2.494496946164671769e+00,-2.414138757691956183e+00,-2.442442090824302081e+00,-2.492430969050315692e+00,-2.465019469611039682e+00,-2.486489878684396082e+00
-2.461624060419927318e+00,-1.896490917500697648e+00,-2.413949307405376832e+00,-2.564729806228859488e+00,-2.535479974951951210e+00,-2.420523758245626489e+00,-2.375109478589827905e+00,-2.391979622590619137e+00,-5.245207622373487810e-01,-2.600633347203087808e+00,-2.335921555742518585e+00,-2.454547537752942876e+00,-2.499764285059365321e+00,-4.650312667010181311e-01,-2.471533057195308025e+00,-2.414138757691956183e+00,-2.379951608621644787e+00,-2.378387580982916027e+00,-2.427583203424129810e+00,-2.456957989050470470e+00
