,q,kappa,r,a_rho,criterion,fval,gval,fmax,Boundary
0,0.7176580459104972,0.0,-0.8036746478746701,0.0,S1,-2.878570510853889,0.8750886747734119,-2.878570510853889,False
0,0.7257839461252874,0.0,-1.0,0.2475120737419758,S1,-2.6549790812622978,0.8796735900653643,-2.6549790812622978,False
0,0.7038084503528286,0.0,-0.9250290462239877,0.25105936290093434,S1,-2.613462730002917,0.8626858389517125,-2.613462730002917,False
0,0.7640937036667086,0.0,-1.0,0.17879453169143358,S1,-2.6013843441627853,0.8964429647462105,-2.6013843441627853,False
0,0.7255238359023786,0.0,-1.0,0.330454873353494,S1,-2.610727719312428,0.8749349309541471,-2.610727719312428,False
0,0.7480838642788963,0.0,-0.8935535175533439,0.13317111137447613,S1,-2.6974540645121494,0.8771527001378933,-2.6974540645121494,False
0,0.7912404058070446,0.0,-1.0,0.23471607178745213,S1,-2.5827883321125724,0.8917484834017384,-2.5827883321125724,False
0,0.8203783071897729,0.0,-1.0,0.21293944009422133,S1,-2.5385279126990503,0.8972566341273944,-2.5385279126990503,False
0,0.7873853997026979,0.0,-0.9361713392961287,0.019349509554017708,S1,-2.7917351206719725,0.897750232831873,-2.7917351206719725,False
0,0.7783550745361362,0.0,-1.0,0.34332275390625,S1,-2.560501460943248,0.8872036879972385,-2.560501460943248,False
0,0.8416568562454123,0.0,-1.0,0.12299513234098701,S1,-2.5840923041326915,0.9023269521911065,-2.5840923041326915,False
0,0.8237647833637166,0.0,-1.0,0.0,S1,-2.7225127424955313,0.9005687393153314,-2.7225127424955313,False
0,0.7670898664712357,0.0,-0.9381421467727203,0.35196705011167156,S1,-2.5573873555869233,0.8823113031069096,-2.5573873555869233,False
0,0.8589320234380052,0.0,-1.0,0.0,S1,-2.6721272547326405,0.907117444443444,-2.6721272547326405,False
0,0.883772907094807,0.0,-1.0,0.10508025417468297,S1,-2.512118603347782,0.9097493170589712,-2.512118603347782,False
0,0.8715458178930227,0.052401620869703125,-1.0,0.0,S1,-3.4889578264534507,0.8016203258180983,-3.4889578264534507,False
0,0.8730468770880733,0.0,-0.9389191184020401,0.030149240045540093,S1,-2.6744483735200655,0.9021468769784149,-2.6744483735200655,False
0,0.874601793766132,0.0,-1.0,0.21891886316946485,S1,-2.5044317855632063,0.9087714311423498,-2.5044317855632063,False
0,0.8261474384808691,0.0016774453127654325,-0.9146509803883731,0.1863023736940746,S1,-2.6721233731813334,0.883180896959999,-2.6721233731813334,False
0,0.6896788815241864,0.0,-1.0,0.34332275390625,S1,-2.5472538433462257,0.8689384538954095,-2.5472538433462257,False
0,0.8982610330609998,0.0,-1.0,0.28202975599170177,S1,-2.424136327161585,0.9075402531950063,-2.424136327161585,False
0,0.8720973558234049,0.0,-0.9755231115672179,0.34332275390625,S1,-2.4711137785888595,0.907405109418287,-2.4711137785888595,False
0,0.8733322207361875,0.019446547063142403,-0.9145754175399925,0.2872091138767181,S1,-2.7821409567919466,0.8338572193344975,-2.7821409567919466,False
0,0.8214273934787396,0.021947680992885216,-0.97993351173247,0.41974664204842926,S1,-3.0009816395554103,0.7972268383759954,-3.0009816395554103,False
0,0.7513049644210763,0.0,-0.9618006925783865,0.440373688888614,S1,-2.565838310294815,0.8709542414254532,-2.565838310294815,False
0,0.699406789382031,0.0,-0.830752746072893,0.1264272567750565,S1,-2.5921036622807194,0.8637801126307402,-2.5921036622807194,False
0,0.706443773334025,0.0,-0.9094330996610626,0.4022265515049973,S1,-2.549656867828484,0.8556885751791363,-2.549656867828484,False
0,0.7569846138140899,0.05565779253111289,-1.0,0.34332275390625,S1,-3.8525979315659344,0.6924439839584384,-3.8525979315659344,False
0,0.8832487893535714,0.05487188938131887,-1.0,0.34332275390625,S1,-3.1281712752256046,0.7594282350043038,-3.1281712752256046,False
0,0.8251706384614375,0.0,-0.9119104232942955,0.4365410450810413,S1,-2.5229030350850103,0.8893285719375476,-2.5229030350850103,False
0,0.8214340117201424,0.0,-0.8466271542850927,0.44453399365248203,S1,-2.5241943233507063,0.8708819619994355,-2.5241943233507063,False
0,0.8059622771291234,0.0,-0.8274335488471701,0.34332275390625,S1,-2.5634205269321977,0.8762494717291263,-2.5634205269321977,False
0,0.768197578352753,0.0,-0.8165412966069521,0.40785267602654196,S1,-2.5795773934542767,0.8596341907707219,-2.5795773934542767,False
0,0.850829745237486,0.0,-0.8565616649378138,0.05676555403184824,S1,-2.7193883054006456,0.8945750042220635,-2.7193883054006456,False
0,0.657185873635944,0.0,-1.0,0.37391753194208227,S1,-2.508386349924844,0.8535701680661022,-2.508386349924844,False
0,0.6719716115158828,0.0,-1.0,0.4545593261718751,S1,-2.5772804012550736,0.8592022846680757,-2.5772804012550736,False
0,0.9031322950075067,0.0,-0.9163834176215316,0.0,S1,-2.667045088385041,0.9053261171054693,-2.667045088385041,False
0,0.928724098312054,0.0,-1.0,0.1575343087825789,S1,-2.452322439595206,0.9190659418243432,-2.452322439595206,False
0,0.9535038918560595,0.0,-1.0,0.23806024190381744,S1,-2.401985661646327,0.919367597527029,-2.401985661646327,False
0,0.911077582870115,0.004524653875663619,-0.891655018957183,0.15950053893246907,S1,-2.5693118111559357,0.8870152972883129,-2.5693118111559357,False
0,0.9465961360223241,0.0,-1.0,0.3467466175818925,S1,-2.340278581273433,0.9174620334982501,-2.340278581273433,False
0,0.9689035515562864,0.03438667755035282,-0.9472254023079275,0.2231554618687548,S1,-2.6866180696981448,0.8379264893422196,-2.6866180696981448,False
0,0.8326055776706808,0.0,-0.7784880567095701,0.35472565563845193,S1,-2.4811171063515793,0.8722852321814558,-2.4811171063515793,False
0,0.8132285978350992,0.0,-0.7798585669829823,0.20980825656865304,S1,-2.6302026977161446,0.8744621585842985,-2.6302026977161446,False
0,0.9903965591004724,0.0,-1.0,0.30533635608343834,S1,-2.2957566265691467,0.9295008005253524,-2.2957566265691467,False
0,0.9831501407715816,0.0,-0.9511184795449671,0.3724630034256442,S1,-2.32277596394378,0.918804504228751,-2.32277596394378,False
0,0.7819187836927508,0.0,-0.73297119140625,0.16205074153067411,S1,-2.6448252258325304,0.8658250186433911,-2.6448252258325304,False
0,0.9369301551102488,0.0,-0.9696385264184463,0.0,S1,-2.598949191311522,0.9176265198159683,-2.598949191311522,False
0,0.9241783371156125,0.0,-0.8820178865523158,0.34332275390625,S1,-2.452141334490664,0.9049917575551178,-2.452141334490664,False
0,1.0,0.0,-0.9609003864195725,0.1902533822484318,S1,-2.3658535838932275,0.9214109192349785,-2.3658535838932275,False
0,0.8032113678581281,0.0,-0.7267106487963889,0.06688808205974073,S1,-2.8124584005038837,0.8731045410175305,-2.8124584005038837,False
0,1.0,0.0,-1.0,0.10120481531078182,S1,-2.40636592083226,0.9234106754921206,-2.40636592083226,False
0,0.7168046094325028,0.0,-0.73297119140625,0.15086097245323027,S1,-2.6849230408130658,0.8555081997289355,-2.6849230408130658,False
0,0.9572990398018539,0.0,-0.9928986018562491,0.44934278879051887,S1,-2.3253489736076554,0.9181622119369266,-2.3253489736076554,False
0,1.0,0.0,-0.9742051392934648,0.0,S1,-2.5255083793098834,0.9210646874363558,-2.5255083793098834,False
0,0.8633449266607962,0.0,-1.0,0.47846359590781906,S1,-2.420179074922844,0.9024762169997481,-2.420179074922844,False
0,0.7535606856290351,0.0,-0.6787256856670276,0.06088285836600493,S1,-2.6813989117735417,0.8696412189479698,-2.6813989117735417,False
0,0.8493678614105409,0.0,-1.0,0.5576190486242847,S1,-2.4322943971655557,0.9005790036947081,-2.4322943971655557,False
0,0.956243818314687,0.06730124391808306,-1.0,0.0434738452704461,S1,-3.0801776010189856,0.7947009807671288,-3.0801776010189856,False
0,0.866485595703125,0.0,-0.9668039854377992,0.6075805138990029,S1,-2.437675747459707,0.8983560478348064,-2.437675747459707,False
0,0.8914680390627391,0.0,-0.8621117278140461,0.4889951741883836,S1,-2.48459984389019,0.894495453429126,-2.48459984389019,False
0,0.9681864487777662,0.0,-0.8801728905360306,0.08453070793295925,S1,-2.5352392961139305,0.9121082189175396,-2.5352392961139305,False
0,1.0,0.0,-0.8747818758260935,0.0,S1,-2.585259484652668,0.9272332198733289,-2.585259484652668,False
0,0.8372659678317264,0.0,-0.70698181699717,0.1493395666355754,S1,-2.644511422326355,0.8775690745401223,-2.644511422326355,False
0,0.9113973772499798,0.0,-1.0,0.592058840660461,S1,-2.371447811049351,0.911819633775739,-2.371447811049351,False
0,1.0,0.0,-0.8834272048992077,0.34332275390625,S1,-2.3812971910991836,0.921015854132224,-2.3812971910991836,False
0,0.9318764491900194,0.0,-0.8016610097475287,0.34332275390625,S1,-2.4985683765392888,0.8960100696020101,-2.4985683765392888,False
0,0.960407591277807,0.0,-0.8278053897823995,0.44891258904715164,S1,-2.3990051907602385,0.8978708160608688,-2.3990051907602385,False
0,0.9656826101852481,0.0,-0.8033804828205641,0.14067604736625827,S1,-2.5438696715796962,0.9060777732239707,-2.5438696715796962,False
0,0.9410202833519925,0.0,-0.73297119140625,0.12594089715472306,S1,-2.6221044168637277,0.8973480828245926,-2.6221044168637277,False
0,0.9712435664031216,0.02664337652629891,-0.7975231463543735,0.0,S1,-2.9734725256226695,0.8580296398992292,-2.9734725256226695,False
0,0.9586941286127345,0.0,-0.73297119140625,0.31652365602714216,S1,-2.5241134032848724,0.9000821213111946,-2.5241134032848724,False
0,0.8546533654824942,0.0,-0.7497940063476562,0.0,S1,-2.8446828378256064,0.8847550643559445,-2.8446828378256064,False
0,0.9187983541654671,0.05553707817272949,-0.73297119140625,0.05302975757304784,S1,-3.1861662642737936,0.7798895318732152,-3.1861662642737936,False
0,1.0,0.0,-0.9270709660796251,0.48001665644309727,S1,-2.289209202745476,0.9197338726343751,-2.289209202745476,False
0,0.6949419906432529,0.0,-0.7296337177715524,0.0,S1,-2.678127954521995,0.8634673456480113,-2.678127954521995,False
0,0.8445707206810459,0.0,-0.9087360683225651,0.6379468651153652,S1,-2.4267415753905732,0.8858473510029886,-2.4267415753905732,False
0,0.866485595703125,0.0,-0.676530175062815,0.0,S1,-2.8716736503328826,0.8815053451340238,-2.8716736503328826,False
0,1.0,0.019700832079066647,-0.7503001920163368,0.2882171784740583,S1,-2.645192115935139,0.8672206607384749,-2.645192115935139,False
0,1.0,0.0,-1.0,0.5330901636580755,S1,-2.3016918576358316,0.9248813227628331,-2.3016918576358316,False
0,0.98077392578125,0.0,-0.73297119140625,0.0038849879471349325,S1,-2.686780169109127,0.9051847429451012,-2.686780169109127,False
0,1.0,0.0,-0.6976809709037218,0.19354483656380828,S1,-2.5420495994477035,0.9013343302556158,-2.5420495994477035,False
0,0.899996607671876,0.0,-0.73297119140625,0.41324447798678343,S1,-2.5674900739705677,0.882499190257032,-2.5674900739705677,False
0,0.7940282765978466,0.0,-0.7128723718268113,0.34332275390625,S1,-2.604736225293594,0.8586942854586032,-2.604736225293594,False
0,0.5512744491672545,0.14488838558079642,1.0,1.0,S3,-2.1838281019024,0.2986941540508097,-2.1838281019024,True
0,1.0,1.0,0.5739275863236106,0.0,S3,-0.687815855871331,0.7653658766415885,-0.687815855871331,False
0,1.0,1.0,0.6115283287090135,0.0,S1,1.0383668242290878,0.7495811488314863,1.0383668242290878,False
0,0.9934980143092765,0.9761851588289873,0.5594871012824707,0.028720130124769427,S1,-0.7514580000802246,0.7412264539288476,-0.7514580000802246,False
0,1.0,0.9501878351393075,0.6099245803099371,0.0,S1,1.0484606583682643,0.7517215107293469,1.0484606583682643,False
0,1.0,1.0,0.648949905671755,0.025746904933491136,S1,0.8801455123647536,0.7133249948242109,0.8801455123647536,False
0,1.0,1.0,0.628949435088748,0.07640824880741828,S1,0.9966802113220055,0.6864711067558931,0.9966802113220055,False
0,0.9819957908351562,1.0,0.5225327442319911,0.00919700817631719,S1,-1.0256208584030913,0.7493644110920987,-1.0256208584030913,False
0,1.0,1.0,0.49875115071613874,0.0,S1,-1.002961161813503,0.6918946159556589,-1.002961161813503,False
0,1.0,1.0,0.6990456178204014,0.025581447269266578,S1,0.6148680948421167,0.6862243737441539,0.6148680948421167,False
0,1.0,0.9282077428277439,0.5099111072338938,0.0,S1,-0.8924831172724662,0.7788907358129651,-0.8924831172724662,False
0,1.0,1.0,0.5568198055212956,0.09865008972717722,S1,-0.9067822295626349,0.6947809752716809,-0.9067822295626349,False
0,1.0,0.8661849196389815,0.5738960821427717,0.0,S1,1.199974130861054,0.7694809345566855,1.199974130861054,False
0,0.9618550034034156,0.9709899912186725,0.5702496326727753,0.031211602606482428,S1,0.8791678295795063,0.7026551684563433,0.8791678295795063,False
0,1.0,0.9174599649209243,0.6882767501565725,0.0,S1,0.6688632818008017,0.7138881164356812,0.6688632818008017,False
0,1.0,0.8091829885501876,0.5840503844311203,0.01214973858505969,S1,1.1730950249734022,0.7590382109652549,1.1730950249734022,False
0,1.0,0.9253468197899148,0.44601615438205244,0.0,S1,-1.0905987683058893,0.6899643111185008,-1.0905987683058893,False
0,0.967336646009539,1.0,0.6541590452621809,0.05320600162132158,S1,0.48975716234766764,0.644915610588162,0.48975716234766764,False
0,1.0,1.0,0.4928683583096842,0.11402183016293407,S1,-0.8900689727983535,0.6658525089368024,-0.8900689727983535,False
0,1.0,0.7962069106283627,0.590095546377921,0.06570893340145348,S1,1.1775434704754122,0.720909760901305,1.1775434704754122,False
0,0.9834897299468605,0.8701234529196822,0.7051602912573265,0.0,S1,0.3725221673040491,0.6833254780230722,0.3725221673040491,False
0,1.0,1.0,0.7489530213617397,0.0,S1,0.3023258217845154,0.675982922757035,0.3023258217845154,False
0,1.0,0.7507970468363145,0.6003431891384551,0.0,S1,1.1023104766709912,0.7618679128360084,1.1023104766709912,False
0,1.0,0.9477932436743096,0.7859291624479703,0.0,S1,0.05155597953385438,0.6523842176042818,0.05155597953385438,False
0,0.9554164364384943,0.901390889335403,0.5298350707551709,0.0,S1,0.9917212643348744,0.7399725646275651,0.9917212643348744,False
0,1.0,0.7669344229751374,0.5175343582100702,0.0,S1,-0.865291315846895,0.783216905980666,-0.865291315846895,False
0,1.0,0.7042365857431137,0.630927795147306,0.0,S1,0.9703516707389492,0.7491777763162888,0.9703516707389492,False
0,0.9665477400515914,0.7673101983442079,0.55380251905472,0.0,S1,1.0002176006340293,0.7464051236273103,1.0002176006340293,False
0,1.0,0.6492904862439982,0.6034330143977484,0.024639133376929457,S1,1.1111197414687108,0.7474716054612598,1.1111197414687108,False
0,1.0,0.65667724609375,0.6776826150514903,0.0,S1,0.7409430694642799,0.7265381191496162,0.7409430694642799,False
0,0.9941642423395015,0.65667724609375,0.5136901786246795,0.0,S1,-0.8406419395854114,0.7840646626624393,-0.8406419395854114,False
0,1.0,0.7595762921565027,0.4375171935471508,0.0,S1,-1.0064760485129076,0.704295985270907,-1.0064760485129076,False
0,1.0,0.5774910805149576,0.6238308959003724,0.0,S1,1.0111269317048137,0.7563572837975293,1.0111269317048137,False
0,0.975944348333239,0.6211326795718055,0.654245375482605,0.0,S1,0.6004473730004461,0.7106574997842731,0.6004473730004461,False
0,0.9734618063926,0.832661780356247,0.46426562393851145,0.0562682253334338,S1,-0.8791831889270257,0.7369439629488111,-0.8791831889270257,False
0,1.0,0.65667724609375,0.6928232419649413,0.05287489001662812,S1,0.678435954564889,0.6795165699786314,0.678435954564889,False
0,1.0,0.65667724609375,0.5696465337601169,0.09287196504992787,S1,1.2812883131664292,0.7185083878424822,1.2812883131664292,False
0,1.0,1.0,0.8233787526925166,0.0,S1,-0.23489699821944543,0.6239002058090344,-0.23489699821944543,False
0,1.0,0.5757036544712345,0.4988445042360409,0.0,S1,-0.779570000185148,0.797298948706515,-0.779570000185148,False
0,1.0,0.49835145894344124,0.5071581296838935,0.0,S1,-0.6985393065044998,0.798022586331882,-0.6985393065044998,False
0,1.0,0.4796310841961513,0.6061624666877176,0.0,S1,1.0960652442129188,0.7677138359834048,1.0960652442129188,False
0,1.0,0.5838592099373254,0.43086038470315047,0.0,S1,-0.8987876316456384,0.7193060447129415,-0.8987876316456384,False
0,1.0,0.753961711632565,0.7510585395555247,0.0,S1,0.3008956469911922,0.6802399533860508,0.3008956469911922,False
0,1.0,0.4270828109604326,0.48654921435679277,0.0,S1,-0.7127347908835119,0.8079621712620889,-0.7127347908835119,False
0,1.0,0.6122050665461312,0.503538453726836,0.10776253973723018,S1,-0.728541068721234,0.7307530050502413,-0.728541068721234,False
0,1.0,0.8430265663864336,0.4262218887602786,0.08741140675753484,S1,-0.9086459818802634,0.6489091121687898,-0.9086459818802634,False
0,0.9868326273639215,0.42781178705400563,0.6191895600204376,0.007074318567996161,S1,0.9202637039815816,0.7442293175179933,0.9202637039815816,False
0,1.0,0.3546158991521173,0.5410633907423059,0.0,S1,1.3607648426436685,0.7998898245021627,1.3607648426436685,False
0,1.0,0.65667724609375,0.7669667482046592,0.0,S1,0.1990007837512875,0.6718557252960122,0.1990007837512875,False
0,1.0,0.2802217157511947,0.5434545684266484,0.0,S1,1.358481330394608,0.8017158374637006,1.358481330394608,False
0,1.0,0.2508393728311893,0.5094235380382917,0.031684798798240044,S1,1.4999349844603456,0.7992846061432954,1.4999349844603456,False
0,1.0,0.4955931085663159,0.7004126190268412,0.0,S1,0.6251102986498208,0.7179981648919572,0.6251102986498208,False
0,1.0,0.1900158158653722,0.5167738839237512,0.0027747009293853306,S1,1.4605688805757835,0.8142977700334164,1.4605688805757835,False
0,0.9943375961591827,0.3464184386493001,0.4406290854026431,0.0,S1,-0.6312121741758875,0.8216853402575368,-0.6312121741758875,False
0,1.0,1.0,0.73297119140625,0.08099102764886558,S1,0.4244314069358729,0.6209076289176862,0.4244314069358729,False
0,1.0,0.8412115102139788,0.8207551292838271,0.0,S1,-0.2071581794783356,0.6290100508015654,-0.2071581794783356,False
0,1.0,0.3830515028214785,0.38340397619288413,0.0006771168746780652,S1,-0.7791358155767647,0.7536489152755024,-0.7791358155767647,False
0,1.0,0.44286380042568185,0.5710756546310125,0.07388630747750069,S1,1.2840296718772604,0.7394576798108834,1.2840296718772604,False
0,0.9572690344153799,0.6866455078125,0.48292261082942367,0.0,S1,-0.6394846096014117,0.7699417535206416,-0.6394846096014117,False
0,1.0,0.1474383060961859,0.5558893018383211,0.0,S1,1.323962378691055,0.8016109965268701,1.323962378691055,False
0,0.9798118931731005,0.3133544921875,0.38209933693073217,0.0,S1,-0.655847338995697,0.768328557913514,-0.655847338995697,False
0,0.9661672400886554,0.45190568697997113,0.4638900138864388,0.0,S1,-0.5180362838116653,0.7935864867632069,-0.5180362838116653,False
0,1.0,0.3133233439981205,0.6387723800078666,0.0,S1,0.9591549680716557,0.7570936173852186,0.9591549680716557,False
0,0.9738071384388274,0.3929204132965981,0.5069503681899772,0.08943585944631743,S1,1.334286843875256,0.7341935849465622,1.334286843875256,False
0,1.0,0.19271364310773634,0.49901330701681085,0.07830918103725289,S1,1.5654459360146473,0.7818894220174822,1.5654459360146473,False
0,0.9524304617826664,0.3133544921875,0.43738019767023983,0.0,S1,1.3834016583488553,0.8002382355635504,1.3834016583488553,False
0,0.9867888028800886,0.0937733857004801,0.5234668272389719,0.0,S1,1.3501027390653233,0.8058970753647925,1.3501027390653233,False
0,0.9613109516933657,0.15473461291162477,0.4962403127099714,0.0,S1,1.251201283660276,0.79187179235921,1.251201283660276,False
0,1.0,0.21257133597782418,0.6595065148803654,0.0,S1,0.8635001661460667,0.7492337315578332,0.8635001661460667,False
0,0.9363290731680656,0.20295953655919313,0.5094770149800029,0.0,S1,0.9683565007292974,0.7580371319863607,0.9683565007292974,False
0,0.9983904081277164,0.2096397105485575,0.4069293873541596,0.0,S1,-0.5152320523200599,0.8414667781055818,-0.5152320523200599,False
0,1.0,0.09410252583677564,0.47635433053559684,0.08481813248127779,S1,1.6489909195048862,0.7939154602099842,1.6489909195048862,False
0,1.0,0.15729624447042334,0.35686033120634897,0.0,S1,-0.5907983642308401,0.783932565386149,-0.5907983642308401,False
0,0.9461106714951435,0.31296309128447275,0.5704150133739708,0.02493729004655871,S1,0.7617159519428148,0.7146920337705467,0.7617159519428148,False
0,1.0,0.037011113302981125,0.4211183069672797,0.05723463209595364,S1,-0.3455121201517447,0.8241689180114764,-0.3455121201517447,False
0,1.0,0.0,0.49131154219539747,0.0,S1,1.5583523062688582,0.8336003260266898,1.5583523062688582,False
0,1.0,0.0,0.3801620713826216,0.0,S1,-0.3803733521633651,0.8632130562440781,-0.3803733521633651,False
0,0.9426235325515305,0.16707955813023223,0.4099535624438838,0.0,S1,1.4264883383757492,0.8103501153322286,1.4264883383757492,False
0,1.0,0.42698002822227954,0.7433987273689093,0.0,S1,0.36789321086305116,0.6930570837573047,0.36789321086305116,False
0,1.0,0.08753721356196753,0.5711759210019254,0.0736455098262207,S1,1.3116000295452512,0.7564008948713367,1.3116000295452512,False
0,1.0,0.0,0.3139811474855786,0.0,S1,-0.3383426200828199,0.8353126836419988,-0.3383426200828199,False
0,0.9554965521692048,0.5013486965436876,0.496279371509863,0.10460320637270656,S1,1.2204183817948457,0.7020479752098511,1.2204183817948457,False
0,1.0,0.008711183300259329,0.5834739575774763,0.0013662131663685906,S1,1.228130199113432,0.7938432429596358,1.228130199113432,False
0,1.0,0.3133544921875,0.6540060215206178,0.07677416826845458,S1,0.917054671570457,0.6985197802461434,0.917054671570457,False
0,0.9666670266389037,0.4916358587361369,0.7034444742900996,0.0,S1,0.17919499004602157,0.6705551977785089,0.17919499004602157,False
0,1.0,0.27932517613476626,0.5973351167848016,0.1392035541348327,S1,1.2083266211436128,0.6930979707044782,1.2083266211436128,False
0,0.9337316216816329,0.5638423479116529,0.4659423828125,0.0,S1,1.100698616116337,0.7584534304084255,1.100698616116337,False
0,1.0,0.585518978158923,0.3705365925342633,0.0,S1,-0.9213462635140474,0.7417176725295418,-0.9213462635140474,False
0,0.9217405074824186,0.3636216545761323,0.43580683538333975,0.0,S1,1.1443422226817428,0.7693209703597451,1.1443422226817428,False
0,0.9420557622794876,0.13305593878130534,0.5731846397838479,0.0,S1,0.7069599320331865,0.7328900554128649,0.7069599320331865,False
0,1.0,0.16111558489624678,0.7084114052601734,0.0,S1,0.5987506346846411,0.722291813031987,0.5987506346846411,False
0,1.0,0.65667724609375,0.8249932322554272,0.0,S1,-0.23286867131676658,0.629393384147573,-0.23286867131676658,False
0,0.9241464249884668,0.65667724609375,0.52151678484259,0.0,S1,0.73856075298765,0.7170480303457086,0.73856075298765,False
0,1.0,1.0,0.42807840463954194,0.10155284334608211,S1,-0.9617781611063148,0.6229220670976193,-0.9617781611063148,False
0,1.0,0.22317820904681876,0.54061936295806,0.18285295684894548,S1,1.4552126097505236,0.7025766549976017,1.4552126097505236,False
0,0.9627168994686197,0.0,0.5407116120663344,0.0,S1,1.0909689602769281,0.7794444835664937,1.0909689602769281,False
0,0.9799845238519961,0.2534196221593539,0.73297119140625,0.0,S1,0.17573703525537887,0.6761064001029354,0.17573703525537887,False
0,1.0,0.0,0.6626779591884157,0.0,S1,0.8617153966401272,0.7541115858415635,0.8617153966401272,False
0,0.8979658409531652,0.4608783728726584,0.43771638538084057,0.0,S1,0.9052856796035038,0.7374642098932532,0.9052856796035038,False
0,0.9265855892041522,0.8660895663296228,0.5367478153240115,0.0,S1,0.6662864020235806,0.7035796158695008,0.6662864020235806,False
0,0.991350592952236,0.14684231026349676,0.4364885010227649,0.15543081776248924,S1,-0.381211147704012,0.7575649558077964,-0.381211147704012,False
