,q,kappa,r,a_rho,criterion,fval,gval,fmax,Boundary
0,0.6666666666666666,0.1,-1.0,0.0,init,-5.5177452204098865,0.4779176386101408,-5.5177452204098865,False
0,0.8333333333333334,0.5,-0.9,1.0,init,-5.914290430413622,0.13756824208987484,-5.914290430413622,False
0,1.0,0.5,-0.6666666666666666,1.0,init,-4.243063905003302,0.47411518522614526,-4.243063905003302,False
0,0.6563752719521239,0.08745960856860602,-0.9953389270140982,0.0006074050211719119,S1,-5.363615068816678,0.5049629402166375,-5.363615068816678,False
0,0.6542287419367739,0.10975643231252895,-0.9802643502632735,0.0,S1,-5.475283621502835,0.5184529687757565,-5.475283621502835,False
0,0.6655463269122694,0.072960963729514,-1.0,0.02273350310851495,S1,-4.97440857818978,0.5426034812357576,-4.97440857818978,False
0,0.6612959523937291,0.11874093101386721,-1.0,0.027598259633778682,S1,-5.824992849923336,0.4496902855405176,-5.824992849923336,False
0,0.6734547740401596,0.0907900867085113,-0.9746821113838516,0.0,S1,-5.048616757755659,0.5562244745612838,-5.048616757755659,False
0,0.6455472990627855,0.054164543579911656,-0.985768056497247,0.0,S1,-4.827651657525006,0.576598723940538,-4.827651657525006,False
0,0.6338060005801361,0.04350910469020561,-0.9571667306917753,0.0,S1,-4.386820260658935,0.6432737395391976,-4.386820260658935,False
0,0.6557120444904355,0.0,-0.9449078518277764,0.0,S1,-2.847977576053381,0.878693821534512,-2.847977576053381,False
0,0.6438775643794546,0.0,-0.8817589094975247,0.0,S1,-2.832293859507831,0.8711231256773688,-2.832293859507831,False
0,0.6567005176274349,0.0,-0.8263095334144274,0.0,S1,-2.960433006948731,0.8647727109032906,-2.960433006948731,False
0,0.6942304151602333,0.0,-0.9210689466396644,0.0,S1,-2.7946236907577586,0.8833056014110751,-2.7946236907577586,False
0,0.6966606172105066,0.0,-0.8232157377638251,0.0,S1,-2.8861245819086405,0.8745147158653984,-2.8861245819086405,False
0,0.7243428585263499,0.023999197651360684,-0.9013282320387347,0.0,S1,-3.6909101587954387,0.7492571744055684,-3.6909101587954387,False
0,0.6625711209161619,0.0,-0.7631195585641253,0.0,S1,-2.959164884967741,0.8614742348701918,-2.959164884967741,False
0,0.6987023054479062,0.0,-0.73297119140625,0.0,S1,-2.687378937117414,0.8653238653406445,-2.687378937117414,False
0,0.6715454900757325,0.0,-0.73297119140625,0.04989550496771137,S1,-2.570551966067956,0.8551369079143814,-2.570551966067956,False
