,q,kappa,r,a_rho,criterion,fval,gval,fmax,Boundary
0,0.6666666666666666,0.1,-1.0,0.0,init,-5.5177452204098865,0.4779176386101408,-5.5177452204098865,False
0,0.8333333333333334,0.5,-0.9,1.0,init,-5.914290430413622,0.13756824208987484,-5.914290430413622,False
0,1.0,0.5,-0.6666666666666666,1.0,init,-4.243063905003302,0.47411518522614526,-4.243063905003302,False
0,0.6620079092975649,0.11200445179629887,-0.9807358160098187,0.0,S1,-5.444052858606692,0.5199463378487102,-5.444052858606692,False
0,0.6563673313311776,0.12888023252711758,-0.9973927969369544,0.010902307639637471,S1,-6.079549392532089,0.409153787756112,-6.079549392532089,False
0,0.6770675429220264,0.10212249364649192,-0.9900496381030179,0.0005342179848448704,S1,-5.388306635020217,0.5098483932252977,-5.388306635020217,False
0,0.679741122292363,0.08662245690630706,-0.9670844302476024,0.002499228378387146,S1,-4.980113662984288,0.5708089427258074,-4.980113662984288,False
0,0.6658492167556206,0.07308785660321516,-1.0,0.012387950256204587,S1,-5.029979867075373,0.554702396610857,-5.029979867075373,False
0,0.6871315569655174,0.08732416416311709,-1.0,0.0,S1,-4.963556899944654,0.5745412997732159,-4.963556899944654,False
0,0.6659304879290721,0.04781322258263612,-0.9975184311380602,0.03852816703169258,S1,-4.438927330071326,0.6114836264517689,-4.438927330071326,False
0,0.6794205509010703,0.05312140281755286,-0.9441191635112778,0.045967492623982295,S1,-4.444294183312711,0.6088209238400228,-4.444294183312711,False
0,0.6937441318764919,0.015885163745621142,-0.9848318441803704,0.0009988102705500402,S1,-3.5678390375277584,0.7685599972607804,-3.5678390375277584,False
0,0.7192185328356404,0.0,-1.0,0.0,S1,-2.797096023845053,0.8883475502735705,-2.797096023845053,False
0,0.7525666170094825,0.0,-1.0,0.0,S1,-2.8190233155442272,0.8880842302194586,-2.8190233155442272,False
0,0.7846094696726105,0.0,-1.0,0.0,S1,-2.7725748295590407,0.8967539152713976,-2.7725748295590407,False
0,0.7768973838777865,0.0,-0.9480861744817857,0.0,S1,-2.8310652857403165,0.8882914233176458,-2.8310652857403165,False
0,0.724443295718294,0.0,-1.0,0.06917424459416101,S1,-2.800300896014463,0.8833238211099609,-2.800300896014463,False
0,0.780511636376916,0.0,-1.0,0.0851330221440729,S1,-2.6961465152681043,0.8927585366537728,-2.6961465152681043,False
0,0.7540058964465407,0.0,-0.8895819710859492,0.022722882571688825,S1,-2.842900790269032,0.8784000123962369,-2.842900790269032,False
