,q,kappa,r,a_rho,criterion,fval,gval,fmax,Boundary
0,0.6666666666666666,0.1,-1.0,0.0,init,-5.5177452204098865,0.4779176386101408,-5.5177452204098865,False
0,0.8333333333333334,0.5,-0.9,1.0,init,-5.914290430413622,0.13756824208987484,-5.914290430413622,False
0,1.0,0.5,-0.6666666666666666,1.0,init,-4.243063905003302,0.47411518522614526,-4.243063905003302,False
0,0.6702843899835922,0.1267262948997895,-1.0,0.0,S1,-5.769417269473955,0.435531705392287,-5.769417269473955,False
0,0.6593704265592325,0.09327578221775122,-0.992631245925976,0.019743308261989584,S1,-5.10752732087449,0.5393210952775516,-5.10752732087449,False
0,0.6552501300171355,0.07378960206362872,-0.9772329537468811,0.0,S1,-4.958382865012372,0.564631710132689,-4.958382865012372,False
0,0.6675134584509514,0.0722401233959283,-1.0,0.02818334335146413,S1,-4.726380518975575,0.5917070190576581,-4.726380518975575,False
0,0.6704170013307962,0.03949162098862069,-1.0,0.0,S1,-4.155494809118696,0.6844541947599492,-4.155494809118696,False
0,0.6899466866972878,0.0,-1.0,0.0,S1,-2.8641363935126054,0.8854572305842504,-2.8641363935126054,False
0,0.6832002119921792,0.02234435610624904,-0.9483718226821439,0.0,S1,-3.7988039738321513,0.7312291347910118,-3.7988039738321513,False
0,0.6944365196511132,0.0,-0.997516000393878,0.07278148569993143,S1,-2.7772611113339756,0.8763151968011812,-2.7772611113339756,False
0,0.7234652169871493,0.0,-1.0,0.0,S1,-2.808799283410566,0.8955271903417893,-2.808799283410566,False
0,0.7459232133115989,0.0,-1.0,0.061911258761704446,S1,-2.64583168888524,0.8965589698808093,-2.64583168888524,False
0,0.7679906735667641,0.0,-1.0,0.0,S1,-2.7824116011122193,0.9026397137110337,-2.7824116011122193,False
0,0.7994010411503911,0.0,-1.0,0.0,S1,-2.7538179822739877,0.8971662428746353,-2.7538179822739877,False
0,0.8313089923625707,0.0,-0.9841330347835316,0.0,S1,-2.739035344630521,0.8997115707657788,-2.739035344630521,False
0,0.8096810986929359,0.0,-0.9422460787305262,0.0,S1,-2.779448847676376,0.892585859347653,-2.779448847676376,False
0,0.8643774692981857,0.0,-1.0,0.0,S1,-2.6974450381022934,0.907633668387924,-2.6974450381022934,False
0,0.8500423207417203,0.0,-0.9146227842503668,0.0,S1,-2.7455941194980342,0.8980868281897381,-2.7455941194980342,False
0,0.8999756226682827,0.0,-1.0,0.0,S1,-2.6376837503160346,0.9114831311315991,-2.6376837503160346,False
