,q,kappa,r,a_rho,criterion,fval,gval,fmax,Boundary
0,0.6666666666666666,0.1,-1.0,0.0,init,-5.5177452204098865,0.4779176386101408,-5.5177452204098865,False
0,0.8333333333333334,0.5,-0.9,1.0,init,-5.914290430413622,0.13756824208987484,-5.914290430413622,False
0,1.0,0.5,-0.6666666666666666,1.0,init,-4.243063905003302,0.47411518522614526,-4.243063905003302,False
0,0.6774584343427964,0.10604147263972029,-1.0,0.0,S1,-5.3629913751036735,0.5208364075860397,-5.3629913751036735,False
0,0.6723041012970783,0.13288743553536175,-1.0,0.0,S1,-5.616328374364548,0.48932361937663404,-5.616328374364548,False
0,0.6900602628848309,0.13695684735643673,-1.0,0.0,S1,-5.75242840647002,0.4499990674018699,-5.75242840647002,False
0,0.6620013849924368,0.12395434778070415,-1.0,0.023446905071192774,S1,-5.814771412086228,0.42512196274178904,-5.814771412086228,False
0,0.6722005178057263,0.12577746905466022,-0.9763050763870963,0.0,S1,-5.824220863045808,0.43619029765099737,-5.824220863045808,False
0,0.6560280899342109,0.06906829032100359,-0.982019001886325,0.0,S1,-4.867325106135558,0.5795206810407281,-4.867325106135558,False
0,0.7022344860967741,0.13656584484129528,-1.0,0.0,S1,-5.6215584566025685,0.4617974984324089,-5.6215584566025685,False
0,0.642917086012535,0.026184291791435728,-0.9832450873758513,0.0,S1,-3.8612254891203692,0.7039895683266273,-3.8612254891203692,False
0,0.6213887412366901,0.0,-1.0,0.0,S1,-2.8592578037113894,0.8766419851670624,-2.8592578037113894,False
0,0.5899536015847985,0.0,-1.0,0.0,S1,-2.7986205248702847,0.8739011648937419,-2.7986205248702847,False
0,0.5571737816542508,0.0,-1.0,0.0,S1,-2.6701499281464973,0.8642881392911722,-2.6701499281464973,False
0,0.5705007664748384,0.0,-1.0,0.05274049986267299,S1,-2.6355706352099033,0.8609624891474208,-2.6355706352099033,False
0,0.5746128909580943,0.0,-0.9505099527948021,0.0,S1,-2.6439884364301505,0.8636038289692485,-2.6439884364301505,False
0,0.5911657060669443,0.00552811822014746,-1.0,0.11356597148790942,S1,-3.085361603067084,0.7933964101229594,-3.085361603067084,False
0,0.5385161838754161,0.0,-0.9369523448761532,0.0,S1,-2.637474054437459,0.8623817620126693,-2.637474054437459,False
0,0.5319144705029836,0.0,-1.0,0.0769547762339842,S1,-2.5151189170855353,0.8488402606410854,-2.5151189170855353,False
