,q,kappa,r,a_rho,criterion,fval,gval,fmax,Boundary
0,0.9336389229584073,0.0,-0.8461527842465636,0.0,S1,-2.685890969863284,0.904368495746498,-2.685890969863284,False
0,0.8684194673169916,0.05423796233815088,-0.6513505602762796,0.0,S1,-3.5119389277158666,0.7887689424500719,-3.5119389277158666,False
0,0.6950496260516085,0.0,-0.6521198487278468,0.04285229319102185,S1,-2.385981265968365,0.8514927473788849,-2.385981265968365,False
0,0.9292408548718659,0.0,-0.6570616793892026,0.0,S1,-2.7585775815342997,0.8980216629185489,-2.7585775815342997,False
0,0.695094302142064,0.0,-0.5969524263842609,0.0,S1,-2.6904626180480653,0.8669171572244575,-2.6904626180480653,False
0,0.966010655327356,0.0,-0.7876215136246961,0.0,S1,-2.6909257020521617,0.9061208678487723,-2.6909257020521617,False
0,0.9056611122937304,0.031376240895362735,-0.6856203564006927,0.08203650620707788,S1,-3.0973694381635224,0.8318461742593103,-3.0973694381635224,False
0,0.7717117929533198,0.0,-0.5590188972833147,0.0,S1,-2.6454947976759793,0.8630905709835647,-2.6454947976759793,False
0,0.9486962409541112,0.0,-0.7421248733531931,0.09721438624371256,S1,-2.6036593507267085,0.9064158566566313,-2.6036593507267085,False
0,0.7852980874980767,0.0,-0.5532155257724212,0.09720003240644584,S1,-2.603881449843947,0.8572970975658993,-2.603881449843947,False
0,1.0,0.0,-0.7695203347173021,0.0,S1,-2.64522398407126,0.909551296834759,-2.64522398407126,False
0,1.0,0.04842869472666013,-0.73297119140625,0.0,S1,-2.9952127234472075,0.833521773950571,-2.9952127234472075,False
0,0.8372979692090844,0.0,-0.5254283699264398,0.0,S1,-2.8512919201977263,0.8734257836960895,-2.8512919201977263,False
0,0.7705971353899626,0.0,-0.8604843593520883,0.16837463023828236,S1,-2.5835566493537345,0.8768748042661253,-2.5835566493537345,False
0,0.9127895801705513,0.0,-1.0,0.0,S1,-2.6002293748958785,0.9155928377835895,-2.6002293748958785,False
0,0.638188680804166,0.0,-0.6476815982154269,0.0,S1,-2.639241780293618,0.8780421239424141,-2.639241780293618,False
0,0.6047290600328182,0.0,-0.6520006815469707,0.0,S1,-0.6782653131133559,0.8650527006768532,-0.6782653131133559,False
0,0.9603601268483868,0.0,-0.6718910470445256,0.1270540666368689,S1,-2.5446720731144006,0.9033411581830263,-2.5446720731144006,False
0,1.0,0.0,-0.8491497733390287,0.0,S1,-2.6018454995191345,0.9164008705349553,-2.6018454995191345,False
0,1.0,0.0,-0.9324632269824639,0.0,S1,-2.5672334632318052,0.9241899725916392,-2.5672334632318052,False
0,0.9788887740888584,0.0,-0.8781392809145239,0.08896546204998884,S1,-2.502762428346748,0.9145806620411934,-2.502762428346748,False
0,1.0,0.0,-1.0,0.042518139147408124,S1,-2.455229181513277,0.9236066590284356,-2.455229181513277,False
0,0.9601247115794401,0.032455952603364535,-1.0,0.10128071661013346,S1,-2.798761201446969,0.8438564169440437,-2.798761201446969,False
0,0.7675285695946804,0.0,-0.4824474431703701,0.0,S1,-2.6389552790130035,0.8620139016398973,-2.6389552790130035,False
0,0.736195931108421,0.0,-0.9443052041028147,0.20615343987237517,S1,-2.6337220866636195,0.87360156452836,-2.6337220866636195,False
0,0.7612984534134196,0.0,-1.0,0.26524269860298044,S1,-2.5292316762860083,0.8884614461664615,-2.5292316762860083,False
0,0.5887164784968266,0.0,-0.7081134346280258,0.0,S1,-1.3840443744639341,0.8674269121877136,-1.3840443744639341,False
0,0.5572220860806368,0.0,-0.73297119140625,0.0,S1,-0.5621681813755897,0.8609048036626055,-0.5621681813755897,False
0,0.5264736820966482,0.0,-0.73297119140625,0.0,S1,-0.4306929949457283,0.8483645081730726,-0.4306929949457283,False
0,0.8097563232704073,0.0,-0.9938964101312342,0.29413729957944756,S1,-2.553175284245271,0.8983028461928684,-2.553175284245271,False
0,0.810297614955687,0.0,-0.4333751552857428,0.0,S1,-2.935239635413233,0.8574225930163876,-2.935239635413233,False
0,0.7686969494303354,0.0,-0.9612250282952519,0.34332275390625,S1,-2.5849107617997493,0.8836995817682974,-2.5849107617997493,False
0,1.0,0.0,-0.7879453166911325,0.13875231539045413,S1,-2.5214857203115586,0.9092345454529454,-2.5214857203115586,False
0,0.8657868948572397,0.0,-0.8694206119571759,0.18031639723751547,S1,-2.608617254631243,0.8964862762439744,-2.608617254631243,False
0,0.7429172680704278,0.0,-0.5074594685360841,0.09931873794510576,S1,-2.608063346815657,0.8477077463671376,-2.608063346815657,False
0,0.7883268243696905,0.0,-1.0,0.40183322005665434,S1,-2.5155132339848456,0.8879400244133298,-2.5155132339848456,False
0,0.6036826703144338,0.0,-0.5788955688476564,0.0,S1,-0.4307657386209929,0.8483785176751233,-0.4307657386209929,False
0,0.8050554831375412,0.0,-0.902672834481581,0.34332275390625,S1,-2.5436210655497686,0.886663432278801,-2.5436210655497686,False
0,0.5768644036291646,0.0,-0.7968962771098956,0.0,S1,-2.7073417260836066,0.876964249579427,-2.7073417260836066,False
0,0.651771745893468,0.02827024400235619,-0.5330997338048754,0.016842908662458016,S1,-2.8229168991485456,0.7530025157255209,-2.8229168991485456,False
0,0.8949918026114138,0.0,-0.5252874241033849,0.0,S1,-2.805193924322196,0.8816280435851022,-2.805193924322196,False
0,0.8364776921223722,0.0,-0.7977624334960354,0.24968447894791834,S1,-2.630436782680049,0.8789604890249543,-2.630436782680049,False
0,0.8278106909201309,0.0,-0.6516410303445229,0.202621545562374,S1,-2.643826705531103,0.8644573459955277,-2.643826705531103,False
0,0.8443093965302831,0.0,-1.0,0.34332275390625,S1,-2.423975048356573,0.8977119728256997,-2.423975048356573,False
0,0.9289419412919163,0.0,-0.5514676055304935,0.08754040542156574,S1,-2.7202768303031637,0.8839320921272958,-2.7202768303031637,False
0,0.870101641804882,0.0,-0.5375611789227286,0.14095416565529814,S1,-2.69294365106908,0.8655221288155879,-2.69294365106908,False
0,0.6279807012182775,0.0,-0.6042058881663422,0.0721773221919087,S1,-0.44998181862920206,0.8464489318705202,-0.44998181862920206,False
0,0.8327264754137298,0.0,-1.0,0.4528278670201241,S1,-2.4532054905229277,0.8984561898984381,-2.4532054905229277,False
0,0.5202482650291098,0.0,-0.666693488040968,0.0,S1,-0.4254881440252456,0.823807126429235,-0.4254881440252456,False
0,0.8612758606223381,0.0,-0.8749025864531659,0.34332275390625,S1,-2.470071335609211,0.896553274102595,-2.470071335609211,False
0,0.9083065422183423,0.0,-0.4820518660764639,0.14900323681613883,S1,-2.6208079993791404,0.8667306664154035,-2.6208079993791404,False
0,0.7717861045398089,0.0,-1.0,0.4779453956435924,S1,-2.5273299275384224,0.8857570114148043,-2.5273299275384224,False
0,0.8894917657225775,0.0,-1.0,0.3082719104823682,S1,-2.407344202254336,0.9087959934238361,-2.407344202254336,False
0,0.8329862120603322,0.0,-0.3778212589995702,0.0,S1,-2.780956609859842,0.8574405972452358,-2.780956609859842,False
0,0.3333333333333333,1.0,0.6263571374449883,0.15963115083067247,S3,-0.2521484193781215,0.27097889763002825,-0.2521484193781215,True
0,1.0,0.14337296072664252,1.0,1.0,S3,-2.3805644227857883,0.4312530723135247,-2.3805644227857883,True
0,0.3333333333333333,1.0,-0.3613035748044662,1.0,S3,-0.21872457987199,0.3209494045964265,-0.21872457987199,True
0,0.3333333333333333,0.0,1.0,1.0,S3,-0.11087739012949016,0.2476845631539265,-0.11087739012949016,True
0,1.0,1.0,0.4554951291508335,0.0,S3,-1.1263802502331737,0.6797676397529935,-1.1263802502331737,False
0,0.9896559078553818,0.9933948464773169,0.47986467595017746,0.010350678236648484,S1,-1.0653172589159836,0.6537669224104199,-1.0653172589159836,False
0,0.9908852471355416,0.9680557309252634,0.4401322068124103,0.002084866419130396,S1,-1.1360203462676537,0.6752262581016271,-1.1360203462676537,False
0,1.0,1.0,0.40544945859189296,0.0,S1,-1.1507646431370422,0.6950787835464025,-1.1507646431370422,False
0,0.9919966471951122,1.0,0.37029822160646636,0.015846858509286327,S1,-1.2669583924627092,0.6874312653296726,-1.2669583924627092,False
0,0.9904727915363792,0.9713757788027758,0.5155054544937098,0.01968283448184557,S1,-0.9463388404317108,0.7539011682399276,-0.9463388404317108,False
0,1.0,1.0,0.3840964741539632,0.05402693479880949,S1,-1.1147029594547824,0.6689757888621481,-1.1147029594547824,False
0,0.9874569799721292,1.0,0.5542994709302381,0.0,S1,-0.7511425261906479,0.7567898227071705,-0.7511425261906479,False
0,1.0,1.0,0.6019466544780703,0.0,S1,1.0790535921138595,0.753764274534093,1.0790535921138595,False
0,1.0,0.9401163114758104,0.5994835262777862,0.0,S1,1.0932690307309068,0.7565729360190443,1.0932690307309068,False
0,1.0,0.9468527446992121,0.6622052481829105,0.0,S1,0.8042846893359329,0.7269268478869101,0.8042846893359329,False
0,1.0,1.0,0.6934599307158871,0.0,S1,0.6358072062045358,0.7089553476343362,0.6358072062045358,False
0,1.0,0.9849972728123618,0.563110727175572,0.06601712507192077,S1,-0.8092204197325537,0.7154267744639239,-0.8092204197325537,False
0,0.9731839025409837,1.0,0.6404281529612883,0.0191604122191274,S1,0.6297026777260983,0.6886184927686092,0.6297026777260983,False
0,1.0,1.0,0.4682429920454483,0.10810291217346446,S1,-0.956387317532339,0.612623040526366,-0.956387317532339,False
0,0.9860724130106169,0.974041395070073,0.3331059901555934,0.05753914584352195,S1,-2.7440631973356315,0.6652960153318145,-2.7440631973356315,False
0,1.0,1.0,0.696971845840007,0.055588492474808265,S1,0.6364291641340852,0.6641546474856432,0.6364291641340852,False
0,1.0,0.9208404581913493,0.7158520110358454,0.015168134052180964,S1,0.5174575973791009,0.6864578225843363,0.5174575973791009,False
0,1.0,0.8813978211424334,0.5526263081782884,0.0,S1,-0.7982409074792657,0.7669714101631304,-0.7982409074792657,False
0,0.9962080362248481,0.8478964901398673,0.6495515800123886,0.0,S1,0.8342149777530172,0.7315574416194873,0.8342149777530172,False
0,1.0,1.0,0.309917927934789,0.002405827669097957,S1,-3.4022755895983985,0.6970974517705517,-3.4022755895983985,False
0,1.0,0.7848483677215693,0.6364891363884226,0.0,S1,0.9393485626522227,0.7441670995528149,0.9393485626522227,False
0,1.0,0.7194468376742317,0.6276071506587362,0.0,S1,0.9846657514572754,0.7503202342303443,0.9846657514572754,False
0,1.0,0.65667724609375,0.603560503583813,0.0,S1,1.0950517381421783,0.7633278501275618,1.0950517381421783,False
0,0.9902268790538481,0.5979175150972388,0.5884348088349428,0.0,S1,1.077230913461169,0.7618539108937525,1.077230913461169,False
0,1.0,0.6527005277193574,0.5493232864922131,0.0,S1,-0.19763309104928517,0.786113692669118,-0.19763309104928517,False
0,1.0,0.65667724609375,0.4881235238291403,0.0,S1,-0.7808992167842577,0.7969105863182885,-0.7808992167842577,False
0,1.0,0.7989058919980635,0.45583025002055444,0.0,S1,-1.0166886847096306,0.6926288523256936,-1.0166886847096306,False
0,0.9936104627227683,0.7366629234911583,0.6954855698467292,0.012965113416971407,S1,0.5695676630828594,0.6966243114037833,0.5695676630828594,False
0,1.0,0.5744535050721901,0.48867293724815725,0.0,S1,-0.7597039648616227,0.8004856647401051,-0.7597039648616227,False
0,1.0,0.5051802736355739,0.5253431456998935,0.0,S1,-0.45768863034369334,0.8003762852820914,-0.45768863034369334,False
0,1.0,0.43976023066475456,0.5512346356669356,0.0,S1,1.3173047156898545,0.7927418038038279,1.3173047156898545,False
0,0.9855421542660008,0.40002213072451753,0.5479764976457209,0.013960647374638358,S1,1.2293468505935479,0.7735487045023632,1.2293468505935479,False
0,1.0,0.571801353265484,0.5853867125483173,0.04637076968159687,S1,1.2038720823412157,0.7445973827306136,1.2038720823412157,False
0,1.0,0.3843348038555947,0.5937171179146438,0.0,S1,1.1557045572636429,0.7765245331654514,1.1557045572636429,False
0,1.0,0.4305141278382132,0.5692927990340705,0.0720099543985204,S1,1.2912449589532384,0.7420194703751213,1.2912449589532384,False
0,1.0,0.45609375837097443,0.6417537692481227,0.0,S1,0.9353150412269462,0.7511920366425712,0.9353150412269462,False
0,1.0,0.37016921341166664,0.5068268457878987,0.012154896904364304,S1,-0.39376469588236984,0.8056153247228384,-0.39376469588236984,False
0,1.0,0.30295602882224837,0.5820177350488869,0.0,S1,1.2097980306557257,0.784554157866532,1.2097980306557257,False
0,1.0,0.2545092951797714,0.542917368878958,0.037037557038296184,S1,1.3877849267630737,0.7823707504239024,1.3877849267630737,False
0,0.9873678548140434,0.534871676489514,0.5130985600476167,0.08323287625066243,S1,-0.4412985676895631,0.7422135905369258,-0.4412985676895631,False
0,1.0,0.22958620810215868,0.6123917853084073,0.0,S1,1.0866402692185073,0.7729594943088667,1.0866402692185073,False
0,0.9732026196382049,0.5698311192567054,0.4684236792862647,0.0,S1,-0.8489816599020517,0.7851043958836846,-0.8489816599020517,False
0,1.0,0.65667724609375,0.40839860515920257,0.0,S1,-0.9542055981962716,0.7213332661012163,-0.9542055981962716,False
0,1.0,0.3746614383132426,0.4406501565190051,0.0,S1,-0.6205273617273249,0.8240867805891643,-0.6205273617273249,False
0,0.9650963806690305,0.419387956506306,0.4430232053814407,0.0,S1,-0.6956088075047456,0.7945782723997371,-0.6956088075047456,False
0,0.9872170395306096,0.32605454259479066,0.6656494520664802,0.008790736937296763,S1,0.6892375113683163,0.7211708957347442,0.6892375113683163,False
0,1.0,0.2199128536895466,0.5000527843529612,0.0,S1,1.5089302016844552,0.8207573655232564,1.5089302016844552,False
0,1.0,0.19869248918559967,0.43289268370122724,0.0,S1,-0.5451111306484929,0.8359361281553305,-0.5451111306484929,False
0,1.0,1.0,0.25197724086378326,0.0,S1,-3.3638662865359263,0.6224372751465436,-3.3638662865359263,False
0,0.9958884947996421,0.4453218904762075,0.37228766349577624,0.0,S1,-0.8359682887085851,0.7466673382342359,-0.8359682887085851,False
0,0.9649323542220505,0.29842434017485,0.4143876790823112,0.0,S1,-0.6881300888559222,0.8108149963822938,-0.6881300888559222,False
0,1.0,0.29805478904436966,0.4784564764727359,0.08894685942513474,S1,-0.5235367284521358,0.7703323353162034,-0.5235367284521358,False
0,1.0,0.3865096989504631,0.3282990988132184,0.0,S1,-0.8105788262107838,0.770574129181085,-0.8105788262107838,False
0,0.9962238974924723,0.1936065965294439,0.3537247408931701,0.006496752911827068,S1,-0.6185259455530678,0.7762605141993069,-0.6185259455530678,False
0,1.0,0.14062050583227148,0.5409669668238737,0.0,S1,1.379304710592597,0.8081230175011167,1.379304710592597,False
0,1.0,0.07966540853033266,0.49399138727698444,0.0,S1,1.541921375041582,0.8290025042356499,1.541921375041582,False
0,0.9502067933983369,0.5345527039988645,0.5312349241975596,0.0,S1,0.9676846797871776,0.7477800606435537,0.9676846797871776,False
0,0.9569610014446532,0.3676190097264169,0.594278301237982,0.0,S1,0.7363131277441753,0.7295003979147439,0.7363131277441753,False
0,1.0,0.6995682850176086,0.549849629509273,0.08093252226723868,S1,-0.5230316833262599,0.7333134891921427,-0.5230316833262599,False
0,1.0,0.3950549947151293,0.4234575167121344,0.11117097412711896,S1,-0.5542968965072498,0.7724459081536457,-0.5542968965072498,False
0,1.0,0.03570406765018508,0.4354357508627623,0.0,S1,-0.2281373004904247,0.845296848595976,-0.2281373004904247,False
0,1.0,0.02599881376224411,0.546133913322904,0.0,S1,1.3706339952481879,0.8105645582253961,1.3706339952481879,False
0,1.0,0.5523115523576355,0.3864901701644946,0.07523693045324976,S1,-0.7652042900713352,0.698792958372573,-0.7652042900713352,False
0,0.9640666629114247,0.6866455078125,0.6102219527799632,0.0,S1,0.7044766803703473,0.71822115540799,0.7044766803703473,False
0,1.0,0.41584401401645077,0.3328839005924161,0.1117180440694634,S1,-0.637329312555151,0.7105098002031071,-0.637329312555151,False
0,1.0,0.24666560390326775,0.2868727642390281,0.0,S1,-0.7288435390478726,0.7946229517512498,-0.7288435390478726,False
0,1.0,0.0,0.5317689800418214,0.05130701745892841,S1,1.458619213878816,0.7918532739910912,1.458619213878816,False
0,0.9759529291076239,0.08200675742478736,0.5137319923283946,0.0,S1,1.3056956485767401,0.8009960566316592,1.3056956485767401,False
0,1.0,0.13902032309844214,0.6464469702313976,0.0,S1,0.9339295250184709,0.7585877495842943,0.9339295250184709,False
0,1.0,0.34332275390625,0.24561719481340102,0.0,S1,-2.9049503554571423,0.7928741483766842,-2.9049503554571423,False
0,1.0,0.0,0.5070550349469679,0.10919186242082812,S1,1.5716438795011238,0.7741707275265532,1.5716438795011238,False
0,1.0,0.4190260953883752,0.7147618943386287,0.0,S1,0.5459132984665632,0.711417729490988,0.5459132984665632,False
0,0.9753460569489802,0.5589259272384499,0.6086468717025281,0.09906642453539913,S1,0.8809193433208659,0.6666845513719093,0.8809193433208659,False
0,1.0,0.0,0.4472250202473911,0.1296543177612181,S1,1.7635317732324185,0.7917718015729088,1.7635317732324185,False
0,0.9874809685999317,0.5076322446054253,0.7181220714653755,0.046357794705227065,S1,0.3747762040453162,0.6548837557689547,0.3747762040453162,False
0,1.0,0.09549379575735584,0.3247720414313009,0.0,S1,-0.5374460845201434,0.8028964881895488,-0.5374460845201434,False
0,1.0,0.0,0.32816773824287077,0.0,S1,-0.3541106088586099,0.8321449246421914,-0.3541106088586099,False
0,0.9500547865007225,0.5169020930566983,0.6470265987664952,0.0008055830689437806,S1,0.3293902959108608,0.6828693600028627,0.3293902959108608,False
0,0.9874776091017432,0.0,0.6132045465023385,0.0,S1,0.9838119964403588,0.767522094880114,0.9838119964403588,False
0,1.0,0.0,0.2607488024942648,0.0,S1,-0.4243290629587271,0.8361247373898986,-0.4243290629587271,False
0,1.0,0.1385693202948053,0.5181081108918005,0.12702742707042802,S1,1.5272684965920673,0.750676711053838,1.5272684965920673,False
0,1.0,0.0,0.6711469065646821,0.0,S1,0.817333991247274,0.749279431871493,0.817333991247274,False
0,0.9983426422771216,0.27007533148638074,0.21088949338067442,0.037240675943188126,S1,-2.874090623403283,0.7938108064069789,-2.874090623403283,False
0,0.966169591909461,0.8361112080236015,0.6914136245267336,0.01632827317070807,S1,0.23692582018203345,0.654884999876743,0.23692582018203345,False
0,0.9675688587508235,0.65667724609375,0.4051678201227856,0.0,S1,-1.006092368012187,0.6852577240940416,-1.006092368012187,False
0,0.9683422869357727,1.0,0.39793458259187164,0.0,S1,-1.2289735090270282,0.6645568140666156,-1.2289735090270282,False
0,1.0,0.0,0.19356672311213763,0.0,S1,-0.45164951597930714,0.8515117841315041,-0.45164951597930714,False
0,1.0,0.9279489914310561,0.3079352377190212,0.0,S1,-3.3515648325218907,0.719384526518644,-3.3515648325218907,False
0,0.9948959528277812,0.28983206579691106,0.5077935705478807,0.1643296425786286,S1,1.524579516794582,0.7198621454983486,1.524579516794582,False
0,1.0,0.3133544921875,0.16601773801712505,0.0,S1,-2.809594440758966,0.759657503800478,-2.809594440758966,False
0,0.9405604577942397,0.26488461025198984,0.5139259511292112,0.0,S1,0.9815958498853922,0.757435577807021,0.9815958498853922,False
0,0.9629129262605391,0.32932489461935316,0.31243468195891677,0.032661665934161595,S1,-0.7489999608946413,0.7314262142077095,-0.7489999608946413,False
0,1.0,0.07587047171042677,0.14547135110407688,0.0,S1,-2.7160013368349736,0.8475247668650825,-2.7160013368349736,False
0,1.0,0.23558501472821913,0.3397850327664576,0.11359070648360164,S1,-0.501776208098943,0.7359788869140067,-0.501776208098943,False
0,1.0,0.273398667310923,0.7303439725510971,0.0,S1,0.45928450632263584,0.7054320928035154,0.45928450632263584,False
0,1.0,0.039410155788883294,0.34148396120767743,0.12099209993026688,S1,-0.261646129954084,0.8245921911825573,-0.261646129954084,False
