0.000000000000000000e+00,1.000000000000000021e-02,7.591328127299922235e-01,7.589446067377604299e-01,7.587564941128031037e-01,8.863323634059687428e-02,-3.468959534571149916e-01
0.000000000000000000e+00,5.357894736842105932e-01,6.141639750152292354e-01,6.097512310312788175e-01,6.093718086123701694e-01,6.074128254161664797e-01,-1.587175037113718545e+00
0.000000000000000000e+00,1.061578947368421177e+00,6.112944974296021794e-01,5.942528420782935417e-01,5.939173534249596598e-01,7.033255002169916947e-01,-1.865633452439296791e+00
0.000000000000000000e+00,1.587368421052631762e+00,6.098677962255533158e-01,5.879742461165358147e-01,5.876696578465037124e-01,7.501501795061279454e-01,-2.000812321309545005e+00
0.000000000000000000e+00,2.113157894736842124e+00,6.090063153012675867e-01,5.858868887206719611e-01,5.842136605026700957e-01,7.793634111097386130e-01,-2.083749193726540661e+00
0.000000000000000000e+00,2.638947368421052708e+00,6.083644637566102409e-01,5.850905339580367848e-01,5.822234218742095013e-01,7.998852645427646513e-01,-2.141113151857670704e+00
0.000000000000000000e+00,3.164736842105263293e+00,6.078858069381327667e-01,5.844768615517719201e-01,5.809385157820489143e-01,8.159313173024536070e-01,-2.183772870572414426e+00
0.000000000000000000e+00,3.690526315789473877e+00,6.074963748022235155e-01,5.839783893168025708e-01,5.800180367652145730e-01,8.314590310237633952e-01,-2.217075087716075643e+00
0.000000000000000000e+00,4.216315789473684461e+00,6.071674386930747680e-01,5.835574065963823331e-01,5.793072178100103775e-01,8.438764779797863769e-01,-2.244006879774977037e+00
0.000000000000000000e+00,4.742105263157895045e+00,6.069494298873748805e-01,5.832765954685119603e-01,5.786979006111615531e-01,8.541053060961281140e-01,-2.266389852460072074e+00
0.000000000000000000e+00,5.267894736842105630e+00,6.067379012345698319e-01,5.830122912836217530e-01,5.780749347272632344e-01,8.627045924903682383e-01,-2.285355539002184688e+00
0.000000000000000000e+00,5.793684210526316214e+00,6.065246788862169725e-01,5.827486018832012116e-01,5.774773781903246306e-01,8.700512079113201791e-01,-2.301673904092834455e+00
0.000000000000000000e+00,6.319473684210526798e+00,6.063352277171637494e-01,5.825144181959041045e-01,5.769471108858302832e-01,8.764280241337787380e-01,-2.315921721060187455e+00
0.000000000000000000e+00,6.845263157894737382e+00,6.061652042118494954e-01,5.823043346284046962e-01,5.764796746715354914e-01,8.820295922396851340e-01,-2.328502689824685667e+00
0.000000000000000000e+00,7.371052631578947967e+00,6.060152528501872027e-01,5.821196780022636075e-01,5.760650982251314112e-01,8.870017689353847379e-01,-2.339722084299343141e+00
0.000000000000000000e+00,7.896842105263158551e+00,6.058715361739641647e-01,5.819417320795629012e-01,5.756949446494449285e-01,8.914491610156799473e-01,-2.349799756477965129e+00
0.000000000000000000e+00,8.422631578947369135e+00,6.057431769578225378e-01,5.817833315006802897e-01,5.753617808644507781e-01,8.954610212044338269e-01,-2.358924980897635582e+00
0.000000000000000000e+00,8.948421052631578831e+00,6.056285443822342351e-01,5.816424518938043686e-01,5.750598571180702834e-01,8.991040597074078100e-01,-2.367239955165454379e+00
0.000000000000000000e+00,9.474210526315790304e+00,6.054913185008622412e-01,5.814684203867491741e-01,5.747843359860514978e-01,9.024355620777572140e-01,-2.374868225212589667e+00
0.000000000000000000e+00,1.000000000000000000e+01,6.053764469625775302e-01,5.813248793642157297e-01,5.745321740011761769e-01,9.054892657762577679e-01,-2.381881920131580621e+00
3.157894736842105088e-01,1.000000000000000021e-02,7.873926181104650146e-01,7.872195890225383019e-01,7.870466360141614715e-01,8.005083947748455053e-02,-2.598750879988205309e-01
3.157894736842105088e-01,5.357894736842105932e-01,6.344490936155732230e-01,6.340590951615173720e-01,6.336695767660321943e-01,4.906570079954183927e-01,-1.252074317789813707e+00
3.157894736842105088e-01,1.061578947368421177e+00,6.135023314376635284e-01,6.109919919969234448e-01,6.106111809742493790e-01,6.043698083823572098e-01,-1.569614896336520848e+00
3.157894736842105088e-01,1.587368421052631762e+00,6.119016867616563493e-01,6.007706791024362003e-01,6.004118281901799081e-01,6.629594083955310246e-01,-1.742235661369600175e+00
3.157894736842105088e-01,2.113157894736842124e+00,6.108787846334506888e-01,5.949565270832433139e-01,5.946171625432810082e-01,7.004315618676200117e-01,-1.853096046743537562e+00
3.157894736842105088e-01,2.638947368421052708e+00,6.101194916269437885e-01,5.911673334214531117e-01,5.908444616637881230e-01,7.271275199880041784e-01,-1.931548031530285536e+00
3.157894736842105088e-01,3.164736842105263293e+00,6.095505315136043878e-01,5.884799656758337161e-01,5.881711473731803252e-01,7.474304797386407406e-01,-1.990659122481033494e+00
3.157894736842105088e-01,3.690526315789473877e+00,6.091219646295321644e-01,5.864614202092972572e-01,5.861647270868427517e-01,7.635622378487307849e-01,-2.037184300585779262e+00
3.157894736842105088e-01,4.216315789473684461e+00,6.087530055234338100e-01,5.855706838309699958e-01,5.845943307601546568e-01,7.768010545225522145e-01,-2.075018493177844814e+00
3.157894736842105088e-01,4.742105263157895045e+00,6.084219699693882433e-01,5.851593034856672482e-01,5.833941435734378844e-01,7.879266580042485479e-01,-2.106545251137823982e+00
3.157894736842105088e-01,5.267894736842105630e+00,6.081501056074113398e-01,5.848128860877723767e-01,5.824736272817790939e-01,7.974567143528853430e-01,-2.133339692761410333e+00
3.157894736842105088e-01,5.793684210526316214e+00,6.079101092584735522e-01,5.845049310850530810e-01,5.817368738536191630e-01,8.057426245690834099e-01,-2.156468192857075472e+00
3.157894736842105088e-01,6.319473684210526798e+00,6.076931797892256570e-01,5.842273900148846622e-01,5.811298539105601568e-01,8.130369302736780712e-01,-2.176692799020336633e+00
3.157894736842105088e-01,6.845263157894737382e+00,6.075062539012926477e-01,5.839880602306304347e-01,5.806176975341984514e-01,8.205518603849303316e-01,-2.194578812479183849e+00
3.157894736842105088e-01,7.371052631578947967e+00,6.073335989369997856e-01,5.837675605619148111e-01,5.801775530286213955e-01,8.280091203310103731e-01,-2.210538146172549734e+00
3.157894736842105088e-01,7.896842105263158551e+00,6.072196398524456473e-01,5.836169558434974869e-01,5.797923275142913280e-01,8.346964643610409462e-01,-2.224922609319079481e+00
3.157894736842105088e-01,8.422631578947369135e+00,6.070583692694427880e-01,5.834105765407210376e-01,5.794513177393088021e-01,8.407075504989625081e-01,-2.237926357504290031e+00
3.157894736842105088e-01,8.948421052631578831e+00,6.069369536850643954e-01,5.832597649395501183e-01,5.791435491274372627e-01,8.461590866109364173e-01,-2.249774405417858780e+00
3.157894736842105088e-01,9.474210526315790304e+00,6.068101919524856447e-01,5.831031836994200468e-01,5.788580079182215066e-01,8.511337809948926747e-01,-2.260632684278077509e+00
3.157894736842105088e-01,1.000000000000000000e+01,6.067239441695337909e-01,5.829942131747659628e-01,5.785784381369110108e-01,8.557102265454884504e-01,-2.270654665011476503e+00
6.315789473684210176e-01,1.000000000000000021e-02,8.174948122718671550e-01,8.173284746533523437e-01,8.171622047526353461e-01,7.256447921543641988e-02,-1.907140516976569555e-01
6.315789473684210176e-01,5.357894736842105932e-01,6.639746923385937416e-01,6.636375383647803439e-01,6.633007271405904071e-01,3.654460818676046885e-01,-9.376243303912247251e-01
6.315789473684210176e-01,1.061578947368421177e+00,6.361540858535378318e-01,6.357690775769955227e-01,6.353845358897406426e-01,4.878583921005423263e-01,-1.233032519516440439e+00
6.315789473684210176e-01,1.587368421052631762e+00,6.215213485553887640e-01,6.211319264261155881e-01,6.207429929050894968e-01,5.559540410379428810e-01,-1.421454275722594529e+00
6.315789473684210176e-01,2.113157894736842124e+00,6.130306933388701696e-01,6.121254029663674157e-01,6.117437500681223161e-01,6.012365097973049188e-01,-1.553465339283345292e+00
6.315789473684210176e-01,2.638947368421052708e+00,6.121887104681745795e-01,6.060268418168563986e-01,6.056551848682173445e-01,6.342756307717002384e-01,-1.651788103261695229e+00
6.315789473684210176e-01,3.164736842105263293e+00,6.115445763057967277e-01,6.016158712259679353e-01,6.012544318618519013e-01,6.598163597962997118e-01,-1.728330646834910889e+00
6.315789473684210176e-01,3.690526315789473877e+00,6.110170466971088787e-01,5.982690256574832999e-01,5.979173200206779892e-01,6.803568006220456210e-01,-1.789927651592948310e+00
6.315789473684210176e-01,4.216315789473684461e+00,6.105829441812244962e-01,5.956357318155359737e-01,5.952931021148011315e-01,6.973603443812961267e-01,-1.840793918598851109e+00
6.315789473684210176e-01,4.742105263157895045e+00,6.102154045464563970e-01,5.935044757108719482e-01,5.931702553383397802e-01,7.117514509047203619e-01,-1.883670777809354213e+00
6.315789473684210176e-01,5.267894736842105630e+00,6.098596148466060018e-01,5.917394519397014552e-01,5.914130151583469885e-01,7.241534517894168133e-01,-1.920437999805039375e+00
6.315789473684210176e-01,5.793684210526316214e+00,6.095811625396398981e-01,5.902517102369526647e-01,5.899324913160582939e-01,7.349808139612239444e-01,-1.952376773666852694e+00
6.315789473684210176e-01,6.319473684210526798e+00,6.093371238860940675e-01,5.889777891997952652e-01,5.886652769966105314e-01,7.445502464769696571e-01,-1.980458095966461052e+00
6.315789473684210176e-01,6.845263157894737382e+00,6.091309016813839516e-01,5.878732989267628772e-01,5.875670353635046306e-01,7.530868823840397575e-01,-2.005382061131924853e+00
6.315789473684210176e-01,7.371052631578947967e+00,6.089335439166438935e-01,5.869044341346554283e-01,5.866040050241385639e-01,7.607730832333817750e-01,-2.027708733767403348e+00
