4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.274335750370743536e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,5.581181506796765168e-01,7.474589943366505285e-01,4.978745567767779434e-01,5.515419315486832508e-01
5.808394639060772136e-01,5.581181506796765168e-01,7.474589943366505285e-01,4.978745567767779434e-01,5.965965339087433428e-01
5.808394639060772136e-01,7.672425873705700505e-01,7.474589943366505285e-01,4.978745567767779434e-01,6.126997164126234408e-01
6.646359089791311625e-01,7.672425873705700505e-01,7.474589943366505285e-01,6.097236686440189457e-01,6.126997164126234408e-01
6.646359089791311625e-01,7.672425873705700505e-01,7.474589943366505285e-01,7.375675753929922251e-01,6.772406610990381326e-01
6.646359089791311625e-01,7.672425873705700505e-01,7.474589943366505285e-01,7.375675753929922251e-01,6.772406610990381326e-01
7.105934538287547175e-01,7.672425873705700505e-01,7.572033097805818125e-01,7.375675753929922251e-01,6.772406610990381326e-01
7.105934538287547175e-01,7.672425873705700505e-01,7.572033097805818125e-01,7.584385990315597459e-01,7.542040659623983068e-01
8.174785985956471990e-01,7.672425873705700505e-01,7.572033097805818125e-01,7.584385990315597459e-01,7.542040659623983068e-01
8.174785985956471990e-01,7.672425873705700505e-01,7.572033097805818125e-01,7.584385990315597459e-01,7.542040659623983068e-01
8.174785985956471990e-01,7.672425873705700505e-01,7.572033097805818125e-01,7.584385990315597459e-01,7.542040659623983068e-01
8.174785985956471990e-01,7.672425873705700505e-01,7.572033097805818125e-01,7.584385990315597459e-01,7.542040659623983068e-01
1.846880189962923691e+00,7.672425873705700505e-01,7.572033097805818125e-01,7.584385990315597459e-01,7.542040659623983068e-01
1.846880189962923691e+00,7.672425873705700505e-01,7.572033097805818125e-01,7.584385990315597459e-01,7.542040659623983068e-01
1.846880189962923691e+00,7.672425873705700505e-01,7.572033097805818125e-01,7.584385990315597459e-01,7.542040659623983068e-01
1.846880189962923691e+00,1.179835868697637125e+00,8.063768516807316988e-01,7.584385990315597459e-01,1.768995505061523144e+00
2.068712505923639533e+00,1.179835868697637125e+00,8.063768516807316988e-01,7.584385990315597459e-01,1.768995505061523144e+00
2.068712505923639533e+00,1.179835868697637125e+00,8.063768516807316988e-01,7.584385990315597459e-01,1.778240437661233964e+00
2.068712505923639533e+00,1.179835868697637125e+00,8.063768516807316988e-01,1.356219389417366639e+00,1.778240437661233964e+00
2.068712505923639533e+00,1.179835868697637125e+00,8.063768516807316988e-01,1.356219389417366639e+00,1.778240437661233964e+00
2.068712505923639533e+00,1.179835868697637125e+00,8.063768516807316988e-01,1.356219389417366639e+00,1.778240437661233964e+00
2.068712505923639533e+00,1.179835868697637125e+00,8.063768516807316988e-01,2.047134418664640521e+00,1.778240437661233964e+00
2.068712505923639533e+00,1.179835868697637125e+00,8.063768516807316988e-01,2.047134418664640521e+00,1.778240437661233964e+00
2.068712505923639533e+00,1.179835868697637125e+00,8.063768516807316988e-01,2.047134418664640521e+00,1.778240437661233964e+00
2.070271919145119544e+00,1.179835868697637125e+00,8.063768516807316988e-01,2.047134418664640521e+00,1.778240437661233964e+00
2.070271919145119544e+00,1.179835868697637125e+00,8.063768516807316988e-01,2.047134418664640521e+00,1.803939405480325719e+00
2.070271919145119544e+00,1.179835868697637125e+00,8.063768516807316988e-01,2.047134418664640521e+00,1.803939405480325719e+00
2.070271919145119544e+00,2.071277711855616488e+00,1.153165544265741582e+00,2.047134418664640521e+00,1.907729691504598701e+00
2.070271919145119544e+00,2.071277711855616488e+00,1.731399934207078051e+00,2.047134418664640521e+00,1.907729691504598701e+00
2.070271919145119544e+00,2.071277711855616488e+00,1.731399934207078051e+00,2.047134418664640521e+00,1.907729691504598701e+00
2.070271919145119544e+00,2.071277711855616488e+00,2.046823246875838276e+00,2.047134418664640521e+00,1.907729691504598701e+00
2.070271919145119544e+00,2.071277711855616488e+00,2.046823246875838276e+00,2.047134418664640521e+00,1.907729691504598701e+00
