4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.253016035753683921e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.253016035753683921e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.309213465568323964e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.253016035753683921e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.309213465568323964e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.253016035753683921e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.309213465568323964e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.253016035753683921e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.309213465568323964e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.253016035753683921e-01,4.249372166050127131e-01,4.249372166050127131e-01
4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.309213465568323964e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.259569080159012477e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.249372166050127131e-01,4.253016035753683921e-01,4.249372166050127131e-01,4.249372166050127131e-01
