,q,r,criterion,fval,gval,fmax,Boundary
0,0.6666666666666666,-1.0,init,0.3176632946750242,1.0,0.3176632946750242,False
0,0.8333333333333334,-0.9,init,0.3840498126472231,1.0,0.3176632946750242,False
0,1.0,-0.6666666666666666,init,0.4249372166050127,1.0,0.3840498126472231,False
0,0.6666314545983797,-0.9826712792354598,S1,0.394902641872874,0.9939941470623239,0.4249372166050127,False
0,0.6841489446906819,-0.980700060661283,S1,0.2966811240950622,0.998548291729453,0.4249372166050127,False
0,0.8200047093438103,-0.8897196307487906,S1,0.36075702284205285,1.0,0.4249372166050127,False
0,0.6946410500200655,-1.0,S1,0.3392981159075595,1.0,0.4249372166050127,False
0,0.8070821517711413,-0.9004410065040799,S1,0.3716713244211645,1.0,0.4249372166050127,False
0,0.7928541224862165,-0.9180809676270052,S1,0.388248921077765,1.0,0.4249372166050127,False
0,0.7157049135905771,-0.9893422424575976,S1,0.3459044167415413,1.0,0.4249372166050127,False
0,0.7724534458167842,-0.9263149168007397,S1,0.34470006655929947,1.0,0.4249372166050127,False
0,0.8425744220809198,-0.915027800659619,S1,0.3862911990396777,1.0,0.4249372166050127,False
0,0.8162336993179302,-0.9345727020460048,S1,0.3691267176390162,1.0,0.4249372166050127,False
0,0.7686120674971477,-0.9523875760408231,S1,0.3605493735590663,1.0,0.4249372166050127,False
0,0.7326667238408041,-0.9557482151205191,S1,0.3403546706985608,1.0,0.4249372166050127,False
0,0.8024846144224753,-0.8764299861346029,S1,0.35549020507370716,1.0,0.4249372166050127,False
0,0.7478418171255697,-0.985252524225365,S1,0.3637282387601724,1.0,0.4249372166050127,False
0,0.7518633886091859,-0.91418268819074,S1,0.35261579608031807,1.0,0.4249372166050127,False
0,0.8549036083470793,-0.9296715921167664,S1,0.38469105192059366,1.0,0.4249372166050127,False
0,0.7674394049373083,-0.8846978660654873,S1,0.3404498546372465,1.0,0.4249372166050127,False
0,0.7986364902794427,-0.9639723757129477,S1,0.37443583974502265,1.0,0.4249372166050127,False
0,0.6715644152502599,-0.958401568161899,S1,0.29538061228744517,0.9870487482623761,0.4249372166050127,False
0,0.7165681751300308,-0.9284567928389038,S1,0.3341531186394178,0.9956774003175178,0.4249372166050127,False
0,0.7644629464864099,-1.0,S1,0.3512798879704741,1.0,0.4249372166050127,False
0,0.6872748301945955,-0.9259113994983377,S1,0.31942676550394794,0.9820434444763926,0.4249372166050127,False
0,0.7908871612625519,-1.0,S1,0.39252271239930925,1.0,0.4249372166050127,False
0,0.8246691101946808,-0.8646727157209475,S1,0.3638856787986497,1.0,0.4249372166050127,False
0,0.7448960671799485,-0.8795978547406444,S1,0.3457827824264102,0.9927051279871618,0.4249372166050127,False
0,0.8129862212880274,-1.0,S1,0.3650827807845242,1.0,0.4249372166050127,False
0,0.8381609383812079,-0.9730720905307737,S1,0.37801302546869187,1.0,0.4249372166050127,False
0,0.8415507091829292,-1.0,S1,0.3756845715530318,1.0,0.4249372166050127,False
0,0.6452091270431854,-1.0,S1,0.33029881553265,0.9911607460464357,0.4249372166050127,False
0,0.6380276390068689,-0.9779976713698519,S1,0.3101143742388663,0.9802857942535351,0.4249372166050127,False
0,0.8610350590794119,-1.0,S1,0.3798009655003673,1.0,0.4249372166050127,False
0,0.8735103792930003,-0.9405997647381628,S1,0.377056945596257,1.0,0.4249372166050127,False
0,0.6233313534981322,-1.0,S1,0.30165600508897183,0.9820641469088651,0.4249372166050127,False
0,0.6388453645290255,-0.9533750216319572,S1,0.3128856321765512,1.0,0.4249372166050127,False
0,0.6911676394880291,-0.9009415972728886,S1,0.3106397288302924,1.0,0.4249372166050127,False
0,0.8917570265505141,-0.950604727530492,S1,0.37814074583333496,1.0,0.4249372166050127,False
0,0.8696734963219774,-0.906151605985011,S1,0.37344873752209223,1.0,0.4249372166050127,False
0,0.6374897343195566,-0.9310198111207009,S1,0.28455106717129347,0.9656520256442802,0.4249372166050127,False
0,0.7560035855004013,-0.8586266481403481,S1,0.3453239096534987,0.9912550982639879,0.4249372166050127,False
0,0.8826937441521421,-1.0,S1,0.37371934873540613,1.0,0.4249372166050127,False
0,0.7295019393857599,-0.8580429111219292,S1,0.35056697379679413,1.0,0.4249372166050127,False
0,0.6077693050484401,-0.9840124679500313,S1,0.3334623206700994,1.0,0.4249372166050127,False
0,0.5958581225332384,-1.0,S1,0.2833210406040085,1.0,0.4249372166050127,False
0,0.7947114133421525,-0.8466103237298666,S1,0.3657593935150606,1.0,0.4249372166050127,False
0,0.9010030098471458,-1.0,S1,0.3751273251925705,1.0,0.4249372166050127,False
0,0.6950014763344337,-0.8689110285305199,S1,0.3127471306963324,1.0,0.4249372166050127,False
0,0.6486779909413714,-0.9083248809070799,S1,0.3129016055846542,0.7872339987689199,0.4249372166050127,False
0,0.9194980969326949,-1.0,S1,0.38492951108469053,1.0,0.4249372166050127,False
0,0.9377800012945539,-1.0,S1,0.38590987138281285,1.0,0.4249372166050127,False
0,0.6054352811589455,-0.954349252120236,S1,0.2970701325991432,0.8520486719118657,0.4249372166050127,False
0,0.9569399307538766,-1.0,S1,0.3594975265101171,1.0,0.4249372166050127,False
0,0.9303112194266732,-0.9744191926519716,S1,0.38159631869348976,1.0,0.4249372166050127,False
0,0.6813152261927111,-0.8572323345580091,S1,0.3150214400047051,0.9956721496347993,0.4249372166050127,False
0,0.9328074087467089,-0.950841444643711,S1,0.39918284727001396,1.0,0.4249372166050127,False
0,0.8927022450886193,-0.9144088617826952,S1,0.3827905155651024,1.0,0.4249372166050127,False
0,0.7869059926400703,-0.8278089100129192,S1,0.33905554497900636,0.9963046306700447,0.4249372166050127,False
0,0.8787873611104924,-0.8835086237270027,S1,0.4247912953183766,1.0,0.4249372166050127,False
0,0.7743176597553432,-0.8119671163894902,S1,0.3385335812274475,1.0,0.4249372166050127,False
0,0.7375883873967304,-0.8246691101946808,S1,0.3277545098063653,0.9792656422735508,0.4249372166050127,False
0,0.826609423594985,-0.8371795625384942,S1,0.36082867887844383,1.0,0.4249372166050127,False
0,0.3333333333333333,1.0,S3,2.357142857142857,1.0,0.4249372166050127,True
0,1.0,0.2981269120294476,S3,0.33225542866625,0.6035151832930705,0.4249372166050127,True
0,0.3333333333333333,-0.12992874914771146,S3,0.5358171270523931,0.8739149076669259,0.4249372166050127,True
0,1.0,1.0,S3,0.5020013658564839,1.0,0.4249372166050127,True
0,0.4429928366215621,0.43876797831730885,S3,2.357142857142857,1.0,0.4249372166050127,True
0,1.0,-0.18647518247660444,S3,0.3759805409345205,0.9571362598337959,0.4249372166050127,True
0,0.3333333333333333,-0.56930337757714,S3,0.3497546813251805,0.9957698105546259,0.4249372166050127,True
0,0.80700887597531,0.6446188678990719,S3,0.5033004570034574,1.0,0.4249372166050127,True
0,0.6797928483587634,-0.008845134910369534,S3,0.45465763660083824,1.0,0.4249372166050127,True
0,0.6662371224342702,1.0,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.7069940249564901,-0.3792815857160503,S3,0.2902530835021213,0.287186403062081,0.4249372166050127,True
0,0.3333333333333333,0.1647288957033031,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.49368708243309506,0.7533088980531915,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.3333333333333333,-0.8553908790922441,S3,0.3732380044755282,0.39952204136183744,0.4249372166050127,True
0,0.7145159188324157,0.36172936213048557,S3,0.48042485456005396,1.0,0.4249372166050127,True
0,0.8198096817842029,-0.8127196130015601,S1,0.3622592054712603,1.0,0.4249372166050127,False
0,0.848882279350831,-0.8246691101946808,S1,0.3606544975613876,1.0,0.4249372166050127,False
0,0.8780422544542126,-0.8489094721331851,S1,0.38687795065625386,1.0,0.4249372166050127,False
0,0.8246691101946808,-0.7928525931785113,S1,0.3702230917080602,1.0,0.4249372166050127,False
0,0.8634422075355097,-0.8055707187241519,S1,0.35866900822734454,1.0,0.4249372166050127,False
0,0.8927976515189553,-0.8269528849662642,S1,0.3937723198865991,1.0,0.4249372166050127,False
0,0.9051221150569754,-0.8622967552683086,S1,0.4014035621816371,1.0,0.4249372166050127,False
0,0.7074812501262329,-0.8246691101946808,S1,0.354181046954506,0.9963354504449098,0.4249372166050127,False
0,0.9303297840050936,-0.919602595675759,S1,0.37112514246783623,1.0,0.4249372166050127,False
0,0.7808939021904653,-0.7883846247503628,S1,0.3325693427295245,1.0,0.4249372166050127,False
0,0.6824171203911807,-0.8246691101946808,S1,0.34672344711701797,1.0,0.4249372166050127,False
0,0.5775999149136457,-1.0,S1,0.2903969523304628,1.0,0.4249372166050127,False
0,0.9151129485288091,-0.8250217770858725,S1,0.3718622396818293,1.0,0.4249372166050127,False
0,0.9354792431030154,-0.889664555299772,S1,0.37230338880632124,1.0,0.4249372166050127,False
0,0.960788024951557,-0.9638298312397038,S1,0.37691016548871925,1.0,0.4249372166050127,False
0,0.8595038820987262,-0.7815937774879553,S1,0.3552242750950622,1.0,0.4249372166050127,False
0,0.9360256103162865,-0.8246691101946808,S1,0.3929872352425585,1.0,0.4249372166050127,False
0,0.9843239634974164,-0.6756951713695176,S1,0.37717680160955697,1.0,0.4249372166050127,False
0,0.9570757117174129,-0.8922885709515678,S1,0.3643202988378978,1.0,0.4249372166050127,False
0,0.8246691101946808,-0.7670778623424215,S1,0.35270682211476817,1.0,0.4249372166050127,False
0,1.0,0.05366377141009937,S3,0.27995560707695294,0.45126666066432725,0.4249372166050127,True
0,1.0,-0.4255186642454565,S3,0.34566983736197066,1.0,0.4249372166050127,False
0,1.0,-0.4424151021579051,S1,0.3438383026350887,1.0,0.4249372166050127,False
0,0.9829281568086976,-0.4371714481738038,S1,0.34927092966407103,1.0,0.4249372166050127,False
0,0.9948919360417716,-0.46154945985775725,S1,0.35820777834331324,1.0,0.4249372166050127,False
0,0.9675236369747824,-0.45271826801594095,S1,0.34103398249101086,0.9974146424886985,0.4249372166050127,False
0,1.0,-0.6495250496641775,S1,0.373125001058115,1.0,0.4249372166050127,False
0,0.9754219821669842,-0.48009797191101106,S1,0.34129284695151424,1.0,0.4249372166050127,False
0,1.0,-0.48802532786310915,S1,0.34808618151305754,1.0,0.4249372166050127,False
0,0.9575919795424932,-0.8324785070819678,S1,0.38304407316387795,1.0,0.4249372166050127,False
0,0.9890809326255667,-0.6341230693839865,S1,0.3845399486778462,1.0,0.4249372166050127,False
0,0.976649238355712,-0.5047217510407431,S1,0.34561749258805646,1.0,0.4249372166050127,False
0,1.0,-0.6174572458277382,S1,0.3773567038738993,1.0,0.4249372166050127,False
0,0.9684125222795819,-0.5242655319355778,S1,0.35590860919144607,1.0,0.4249372166050127,False
0,1.0,-0.5221433280413172,S1,0.3745893286503043,0.778634292438933,0.4249372166050127,False
0,0.9712028006038573,-0.6925507516601277,S1,0.37370830100674485,1.0,0.4249372166050127,False
0,1.0,-0.6924172925891774,S1,0.37830292351176287,1.0,0.4249372166050127,False
0,0.9323874515469643,-0.799875951611493,S1,0.38161371790492526,1.0,0.4249372166050127,False
0,0.9523588147927977,-0.7053722541722669,S1,0.3829357630929199,1.0,0.4249372166050127,False
0,0.8480881583153207,-0.7519334232241783,S1,0.37282415471474434,1.0,0.4249372166050127,False
0,0.9580571006274099,-0.5467237668217889,S1,0.3426593009213385,1.0,0.4249372166050127,False
0,0.9493211926066291,-0.6766609898423976,S1,0.3737056124547896,1.0,0.4249372166050127,False
0,0.9476483309754767,-0.5044151972014592,S1,0.35057762039288815,1.0,0.4249372166050127,False
0,0.8981086707768555,-0.7750670915124362,S1,0.38171610964647185,1.0,0.4249372166050127,False
0,0.9460275033614844,-0.6500923972722539,S1,0.37473884342882063,1.0,0.4249372166050127,False
0,0.9676480617406332,-0.6035521109928663,S1,0.36249184102570986,1.0,0.4249372166050127,False
0,0.901136920301512,-0.7461937332685767,S1,0.37197923282342443,1.0,0.4249372166050127,False
0,0.9375195709003967,-0.7584063848664011,S1,0.36101156126068906,1.0,0.4249372166050127,False
0,0.9427156463877996,-0.5976839748443392,S1,0.37708112251682974,1.0,0.4249372166050127,False
0,0.9195622202985825,-0.7049935860218304,S1,0.373012186033979,1.0,0.4249372166050127,False
0,0.9770246415610047,-0.9466738321323724,S1,0.4024985409040726,1.0,0.4249372166050127,False
0,0.9617636421251142,-0.765977072385835,S1,0.38916512855555907,1.0,0.4249372166050127,False
0,0.977198808357385,-0.8147974777335651,S1,0.38276098931248176,1.0,0.4249372166050127,False
0,0.737639701924256,-0.7973537317889512,S1,0.3451168872998277,0.9966816309164187,0.4249372166050127,False
0,1.0,-0.7197210155766847,S1,0.39536657942193476,1.0,0.4249372166050127,False
0,1.0,-0.7507269490655635,S1,0.3909205540917107,1.0,0.4249372166050127,False
0,1.0,-0.7973314669314593,S1,0.3931395808041225,1.0,0.4249372166050127,False
0,0.928480353032704,-0.5748071225200302,S1,0.3473480074895495,1.0,0.4249372166050127,False
0,1.0,-0.8278715593136017,S1,0.38935952461234025,1.0,0.4249372166050127,False
0,0.9900532066995253,-0.8610426189601399,S1,0.37406141708897933,1.0,0.4249372166050127,False
0,1.0,-0.8839126935040977,S1,0.36960954392971085,1.0,0.4249372166050127,False
0,0.7241840098650353,-0.7815538400598911,S1,0.318012262678613,1.0,0.4249372166050127,False
0,0.8080193920950773,-0.7505490577369536,S1,0.3470184653323521,1.0,0.4249372166050127,False
0,0.8246691101946808,-0.7293038962315688,S1,0.38483781109900994,1.0,0.4249372166050127,False
0,1.0,-0.9271953301441631,S1,0.3754540198157744,0.9126718316938328,0.4249372166050127,False
0,0.8231405725511638,-0.709769882606077,S1,0.3290204391308897,1.0,0.4249372166050127,False
0,0.927123958099946,-0.5323067548689305,S1,0.34644916738323805,1.0,0.4249372166050127,False
0,0.9185885208164037,-0.6075404263887052,S1,0.35812795670006214,1.0,0.4249372166050127,False
0,0.9803782774508951,-0.41261726128757187,S1,0.33981850028217725,0.9938307176736222,0.4249372166050127,False
0,0.7924682639238273,-0.7278784665985728,S1,0.37091833731943846,0.999703051659288,0.4249372166050127,False
0,0.7596314034986742,-0.7524883143478198,S1,0.3657201840116618,1.0,0.4249372166050127,False
0,0.9148625162492466,-0.5140945573965959,S1,0.35054775260478627,0.9941150297579162,0.4249372166050127,False
0,0.8241560018934044,-0.6900894777991008,S1,0.3498527292071733,1.0,0.4249372166050127,False
0,0.8815676523634228,-0.7107121126669653,S1,0.3568703412085364,1.0,0.4249372166050127,False
0,0.9072404345386547,-0.634466018759843,S1,0.3778646998835776,1.0,0.4249372166050127,False
0,0.9040175657183347,-0.5588094497240128,S1,0.3431762094216536,1.0,0.4249372166050127,False
0,0.7970490779296129,-0.6931079194525913,S1,0.33639236249267795,1.0,0.4249372166050127,False
0,0.7358396680698484,-0.7442677809716732,S1,0.32257356120638747,1.0,0.4249372166050127,False
0,0.8841993262762281,-0.5631891979070494,S1,0.32976294487773167,0.9946531606363108,0.4249372166050127,False
0,0.8560141257638343,-0.6758187371498212,S1,0.3376117440235498,1.0,0.4249372166050127,False
0,0.8246691101946808,-0.6632563817258882,S1,0.3325761022298661,1.0,0.4249372166050127,False
0,0.8819845014865799,-0.6192748854948513,S1,0.33970193825374706,1.0,0.4249372166050127,False
0,1.0,0.7709828944237049,S3,0.4516869240174973,1.0,0.4249372166050127,True
0,0.5537977773614885,-0.20417342043991354,S3,0.4679496543438561,1.0,0.4249372166050127,True
0,0.39311004439088093,-0.35809879832562785,S3,0.483572019687927,1.0,0.4249372166050127,True
0,1.0,0.5246638300045334,S3,0.44225255340012226,1.0,0.4249372166050127,True
0,0.5885169809242538,-0.5704351203329734,S3,0.40199297340491597,0.651453719808442,0.4249372166050127,True
0,0.3333333333333333,0.6191915825197605,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.6177897835633666,0.5372084561174524,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.8079449361338137,0.18544293104813386,S3,0.44436298015293507,0.9919284072089113,0.4249372166050127,True
0,0.5478333914937126,0.1778851348122652,S3,0.49072322885194414,0.9671033126805041,0.4249372166050127,True
0,0.8305722386209795,0.8658831671250689,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.3333333333333333,0.8244974892362571,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.794125972135348,-0.17335317049819332,S3,0.28590503479861773,0.3048850012964466,0.4249372166050127,True
0,0.4857394392336313,-0.03000004660662059,S3,0.4936463909393491,1.0,0.4249372166050127,True
0,0.46686271817016506,-0.699051623810627,S3,0.37204251466381255,0.4989383983341657,0.4249372166050127,True
0,0.8271902361535346,-0.6401666781795026,S1,0.34879060149396257,1.0,0.4249372166050127,False
0,1.0,-0.5866456569597291,S1,0.3737536468952156,1.0,0.4249372166050127,False
0,0.7792980536226279,-0.6804162445954595,S1,0.3271173781503318,0.9959945933080651,0.4249372166050127,False
0,0.8598548481002333,-0.5918036060352503,S1,0.3396965137297235,0.994586198600344,0.4249372166050127,False
0,0.6974002527750471,-0.7826315820482068,S1,0.30935623981921,1.0,0.4249372166050127,False
0,0.796649107461386,-0.6460135103496384,S1,0.3267547894418081,0.9855996495407859,0.4249372166050127,False
0,0.9782325772768389,-1.0,S1,0.3760341246085311,1.0,0.4249372166050127,False
0,0.7774831793419485,-0.6409180247104957,S1,0.32893665733323496,0.9863077747818695,0.4249372166050127,False
0,0.8246691101946808,-0.608863913363825,S1,0.3217900659482952,0.9874766823491069,0.4249372166050127,False
0,0.7080664341569585,-0.745161778909761,S1,0.3160915246332603,0.9891036473795788,0.4249372166050127,False
0,0.753909465189109,-0.7031707516998797,S1,0.34166504108733164,0.9733883240893413,0.4249372166050127,False
0,1.0,-0.40030988069468104,S1,0.34148010889266384,0.9968798792323633,0.4249372166050127,False
0,0.7305066065888827,-0.7011120614354667,S1,0.3227828700599578,0.9850055018314581,0.4249372166050127,False
0,0.7392921988374812,-0.6718016650879537,S1,0.31766254621043233,0.9793521094255875,0.4249372166050127,False
0,0.8246691101946808,-0.5848548416123303,S1,0.33590606785393406,0.9857150654935608,0.4249372166050127,False
0,0.9352182675993627,-0.4734554106371866,S1,0.3504540049627814,0.9934071462140137,0.4249372166050127,False
0,0.8716632560038462,-0.5440291484837576,S1,0.3377885279391804,0.9903570029837738,0.4249372166050127,False
0,0.8720579672264921,-0.5197128485069238,S1,0.33645282131819415,0.9814614609488697,0.4249372166050127,False
0,0.7854703664578186,-0.6116300334375429,S1,0.3328501735623034,0.9828042134100983,0.4249372166050127,False
0,0.7505692420721287,-0.6337733597600503,S1,0.32107775086076495,0.9699998330220632,0.4249372166050127,False
0,0.677612449418936,0.7657874085903571,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.4126311234333855,-1.0,S3,0.32074331331070344,1.0,0.4249372166050127,True
0,0.4989331546206477,1.0,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.8418041764365551,-0.006114276078611924,S3,0.3194087303229156,0.3866631698143221,0.4249372166050127,True
0,0.3333333333333333,0.3256561638535347,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.8379688886738432,0.47560515198380826,S3,0.4799546647122141,0.9600758749646143,0.4249372166050127,True
0,0.3333333333333333,0.01685305318433805,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.8612690160453409,1.0,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.4758907136875151,0.5737854563766089,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.8580133587794774,-0.3013206234525265,S3,0.37985872277171423,0.8563586563202799,0.4249372166050127,True
