,q,r,criterion,fval,gval,fmax,Boundary
0,0.6666666666666666,-1.0,init,0.3176632946750242,1.0,0.3176632946750242,False
0,0.8333333333333334,-0.9,init,0.3840498126472231,1.0,0.3176632946750242,False
0,1.0,-0.6666666666666666,init,0.4249372166050127,1.0,0.3840498126472231,False
0,0.8211390650044239,-0.8899517457749774,S1,0.37152437688282736,1.0,0.4249372166050127,False
0,0.6844154288414996,-1.0,S1,0.3303741870575642,1.0,0.4249372166050127,False
0,0.8110294976069012,-0.8752366934584037,S1,0.3455215456110145,1.0,0.4249372166050127,False
0,0.7992307324342496,-0.8893335121251399,S1,0.3262680088810829,1.0,0.4249372166050127,False
0,0.8144146000459573,-0.916467439290514,S1,0.36563173078764744,1.0,0.4249372166050127,False
0,0.8256492246088339,-0.9324556095295363,S1,0.36790923728833064,1.0,0.4249372166050127,False
0,0.798413612993823,-0.8601876727787658,S1,0.3582012061944643,1.0,0.4249372166050127,False
0,0.6992866376451623,-0.9885940104252933,S1,0.3347332646328531,1.0,0.4249372166050127,False
0,0.7132972849229702,-1.0,S1,0.3433390183998999,1.0,0.4249372166050127,False
0,0.6469898078305467,-1.0,S1,0.3203620436075531,0.9919373497242241,0.4249372166050127,False
0,0.8040493880412357,-0.9439872062927513,S1,0.38004599994735966,1.0,0.4249372166050127,False
0,0.7972687578491422,-0.8418077397728609,S1,0.3576717741913514,1.0,0.4249372166050127,False
0,0.7775660743476401,-0.8873032691542264,S1,0.3479690401569828,1.0,0.4249372166050127,False
0,0.7770812804001639,-0.9314178716795646,S1,0.37099190407065313,1.0,0.4249372166050127,False
0,0.7907472869225365,-0.8246691101946808,S1,0.36301252310107696,0.9972023211061872,0.4249372166050127,False
0,0.7356060877769068,-1.0,S1,0.3579861461324884,1.0,0.4249372166050127,False
0,0.8228544865106939,-0.8467608023101512,S1,0.35132578548049403,1.0,0.4249372166050127,False
0,0.7630660660996718,-0.968551311259505,S1,0.3615016447560939,1.0,0.4249372166050127,False
0,0.734142061120054,-0.9597378143984472,S1,0.34430304186435656,1.0,0.4249372166050127,False
0,0.7711310566525664,-0.8246691101946808,S1,0.3297039819244689,1.0,0.4249372166050127,False
0,0.7429611992871499,-0.9251596797141247,S1,0.3226422577242863,1.0,0.4249372166050127,False
0,0.6875217997809837,-0.9679449167591809,S1,0.3337314402803159,0.9975871424779459,0.4249372166050127,False
0,0.7518262915073057,-0.8246691101946808,S1,0.33049115561740644,1.0,0.4249372166050127,False
0,0.7636201029318164,-1.0,S1,0.3561561494576168,1.0,0.4249372166050127,False
0,0.7862701776148502,-1.0,S1,0.36957406326677383,1.0,0.4249372166050127,False
0,0.7307780874596188,-0.8246691101946808,S1,0.32050008834758253,0.9998376855524398,0.4249372166050127,False
0,0.8246691101946808,-0.9629423445721519,S1,0.3570156919143141,1.0,0.4249372166050127,False
0,0.750137229094239,-0.8636990764571382,S1,0.3644495459817491,0.9901109167379534,0.4249372166050127,False
0,0.8223631683890671,-0.8205107618052103,S1,0.38199658489212274,1.0,0.4249372166050127,False
0,0.7041171735820719,-0.9359457326042433,S1,0.34897748425440156,0.992886595482286,0.4249372166050127,False
0,0.3333333333333333,1.0,S3,2.357142857142857,1.0,0.4249372166050127,True
0,1.0,0.31039686475062295,S3,0.33306188143906573,0.6969018587390177,0.4249372166050127,True
0,0.3333333333333333,-0.12011198082391453,S3,1.5105297108864366,0.8642151512371814,0.4249372166050127,False
0,0.3333333333333333,-0.13354052471398656,S1,1.5412952621066272,0.877385678915339,1.5105297108864366,False
0,0.3473513838469621,-0.12398025659143995,S1,1.5828011390008483,0.8938208575700308,1.5412952621066272,False
0,0.3435992363524705,-0.10530993471256216,S1,1.5245208156157875,0.8694513891742793,1.5828011390008483,False
0,0.3418725227369456,-0.14838449583850669,S1,1.61060184147693,0.905614882475113,1.5828011390008483,False
0,0.3333333333333333,-0.162451152819832,S1,1.6037601202019818,0.9033690443826885,1.61060184147693,False
0,0.3535500466066075,-0.09338579623583676,S1,1.5433191098978087,0.8767869457071149,1.61060184147693,False
0,0.3647325296501549,-0.1323356126499464,S1,1.6705584109602067,0.9284954622163027,1.61060184147693,False
0,0.3340271211657455,-0.08893934593894919,S1,1.4381516690211478,0.8276903656987668,1.6705584109602067,False
0,0.3333333333333333,-0.17867841440357904,S1,1.6366148400991338,0.9166197681641662,1.6705584109602067,False
0,0.35411409895139817,-0.17628171935580095,S1,1.7111018616566733,0.9447506506934131,1.6705584109602067,False
0,0.37423429065006375,-0.17593330349883674,S1,1.7779013108177246,0.9694487456334808,1.7111018616566733,False
0,0.3912525509929253,-0.16134042655986328,S1,1.8077256320285766,0.9803359372098401,1.7779013108177246,False
0,0.37695379928976736,-0.1943514109173427,S1,1.8130824826430092,0.9824051000409463,1.8077256320285766,False
0,0.4062264519650002,-0.16132196098160415,S1,1.8490014878683223,0.9955770155706207,1.8130824826430092,False
0,0.3564488929799977,-0.20677565128871886,S1,1.7693971313223436,0.9666507673713283,1.8490014878683223,False
0,0.37091648426885293,-0.22197663519548522,S1,1.8338746216881614,0.9899656428101494,1.8490014878683223,False
0,0.3333333333333333,-0.20932782656145515,S1,1.694456015783322,0.9392516674670692,1.8490014878683223,False
0,0.3838973473810586,-0.12318852327952484,S1,1.7242445590475435,0.9488434109687851,1.8490014878683223,False
0,0.36916269672159724,-0.23926463332136835,S1,1.8514876831114015,0.9962466204197373,1.8490014878683223,False
0,0.4015114987657753,-0.2032755638858102,S1,1.8874771538395347,1.0,1.8514876831114015,False
0,0.3333333333333333,-0.23390381802850396,S1,1.7369497962622378,0.9553107272470018,1.8874771538395347,False
0,0.4082773659617076,-0.13071534099717222,S1,1.8135583155641826,0.9824440172100549,1.8874771538395347,False
0,0.3906425109653278,-0.10047999366853111,S1,1.7085676000046561,0.9425509611990677,1.8874771538395347,False
0,0.4267189331269394,-0.15979462288918467,S1,1.8964769500745067,1.0,1.8874771538395347,False
0,0.3333333333333333,-0.25392790034308527,S1,1.7690811383368008,0.967134977722392,1.8964769500745067,False
0,0.4366802603755469,-0.1352724047735939,S1,1.8919668606403228,1.0,1.8964769500745067,False
0,0.38910417452766793,-0.24465725586743442,S1,1.9044545713517447,1.0,1.8964769500745067,False
0,0.41224228768867394,-0.23862446671370985,S1,1.943719319744145,1.0,1.9044545713517447,False
0,0.3383409071896313,-0.2725814133580225,S1,1.8116966388491285,0.9823184819234126,1.943719319744145,False
0,0.3638277266018976,-0.07687019368850478,S1,1.5530033517984254,0.8802421636947124,1.943719319744145,False
0,1.0,0.977552403153251,S3,0.9536491192522866,1.0,1.943719319744145,True
0,0.3333333333333333,0.46316842026595306,S3,2.357142857142857,1.0,1.943719319744145,True
0,1.0,-0.17182411491192476,S3,0.3093648873083681,0.953968673940453,1.943719319744145,True
0,0.7159036496108089,0.6715295323714336,S3,2.357142857142857,1.0,1.943719319744145,True
0,0.3333333333333333,-0.679066913791173,S3,0.33025224297918426,0.44499365831694604,1.943719319744145,True
0,0.6786939165696771,0.14127123222530424,S3,0.7143904138475421,1.0,1.943719319744145,True
0,0.76461101839359,-0.40545824611746845,S3,1.8040222014485137,0.8967292336533567,1.943719319744145,True
0,0.666483746440874,1.0,S3,2.357142857142857,1.0,1.943719319744145,True
0,0.3333333333333333,-1.0,S3,0.3403400355349905,0.976718847480287,1.943719319744145,True
0,1.0,0.6016605942161738,S3,0.5836195114554252,1.0,1.943719319744145,True
0,0.3333333333333333,0.19384913683734703,S3,2.357142857142857,1.0,1.943719319744145,True
0,0.4156718966924612,0.7304987184536182,S3,2.357142857142857,1.0,1.943719319744145,True
0,0.5077397975666235,-0.5014768127693638,S3,0.3518345527341644,0.5092382167869243,1.943719319744145,True
0,0.5830258700583957,0.38556740690946123,S3,2.357142857142857,1.0,1.943719319744145,True
0,0.747236990418873,-0.14711728914455996,S3,0.3355125923263908,0.5553428020313236,1.943719319744145,True
0,1.0,-0.41084253917627134,S3,0.3427466729927763,0.9956650005682162,1.943719319744145,False
0,1.0,-0.42740968610125146,S1,0.35105900557979175,1.0,1.943719319744145,False
0,1.0,-0.44568972921227845,S1,0.35160997431731483,1.0,1.943719319744145,False
0,0.9833702517791486,-0.44524534647240466,S1,0.3429795576644717,0.9989157901247594,1.943719319744145,False
0,1.0,-0.4659136508233064,S1,0.35016546629012346,1.0,1.943719319744145,False
0,0.9979459452526573,-0.48423815854087826,S1,0.3565479131599662,1.0,1.943719319744145,False
0,0.9954472234527327,-0.5037005377376156,S1,0.3474187519939696,1.0,1.943719319744145,False
0,0.9754429617203015,-0.4906563177109501,S1,0.3537705840783274,1.0,1.943719319744145,False
0,1.0,-0.6830758916005926,S1,0.42442005542175204,1.0,1.943719319744145,False
0,1.0,-0.5231339781571631,S1,0.3730239622968098,0.7961773717199683,1.943719319744145,False
0,0.6603388536574144,-0.9651064007414469,S1,0.2997608563118572,0.9847715485882617,1.943719319744145,False
0,0.83573096914017,-0.8041966674895571,S1,0.37230849866892773,1.0,1.943719319744145,False
0,1.0,-0.703932730361442,S1,0.3774193720963345,1.0,1.943719319744145,False
0,0.981291869645111,-0.6923102988406011,S1,0.39716761438619136,1.0,1.943719319744145,False
0,0.852055059174868,-0.8214153888293536,S1,0.348390264427491,1.0,1.943719319744145,False
0,1.0,-0.6480599643346769,S1,0.3689141102649086,1.0,1.943719319744145,False
0,0.8079650555357297,-0.7937147018645541,S1,0.3383386114372432,0.9956425321830983,1.943719319744145,False
0,0.9763804040860506,-0.6549135745425287,S1,0.3834282110955017,1.0,1.943719319744145,False
0,0.8607932509661201,-0.7971454931935833,S1,0.372802534323408,1.0,1.943719319744145,False
0,1.0,-0.7227970201778808,S1,0.3844430334453435,1.0,1.943719319744145,False
0,0.966513599686835,-0.710931208901427,S1,0.3727055562283191,1.0,1.943719319744145,False
0,0.9984829977836214,-0.7426068502299439,S1,0.3837207466720758,1.0,1.943719319744145,False
0,0.7239293710943332,-0.8703046492325319,S1,0.31200553086377525,1.0,1.943719319744145,False
0,0.9605261884777501,-0.46191295550988487,S1,0.34827063521653145,0.9991549717742623,1.943719319744145,False
0,0.8601563286764663,-0.7753422530907672,S1,0.3582264761630843,1.0,1.943719319744145,False
0,0.9643148878595894,-0.7381943385635001,S1,0.38237398222681823,1.0,1.943719319744145,False
0,0.8719095496953693,-0.7570950065295139,S1,0.37187076297399696,1.0,1.943719319744145,False
0,0.8246691101946808,-0.76804643304588,S1,0.36657666263422545,1.0,1.943719319744145,False
0,0.8868358389957549,-0.7386394205349642,S1,0.37678024137535615,1.0,1.943719319744145,False
0,0.8246691101946808,-0.7474081079844105,S1,0.3451682311317023,1.0,1.943719319744145,False
0,0.896900213360626,-0.7698756041324871,S1,0.35170033829881,1.0,1.943719319744145,False
0,1.0,0.0732029992729033,S3,0.36911331960323024,0.41475122215830107,1.943719319744145,True
0,0.7857014055509518,0.44118315681001796,S3,2.0012707578619526,1.0,1.943719319744145,False
0,0.7808135633953439,0.4566111777006031,S1,1.984899571595023,1.0,2.0012707578619526,False
0,0.7982292333771538,0.45828791615337294,S1,2.006007818705592,1.0,2.0012707578619526,False
0,0.762494239167,0.4508307497256272,S1,1.9616387392521182,1.0,2.006007818705592,False
0,0.7720006112452911,0.47412780308110863,S1,1.9581868406069742,1.0,2.006007818705592,False
0,0.7462003441184388,0.44504823794019743,S1,1.9382236886269195,1.0,2.006007818705592,False
0,0.8150292889558575,0.457933020452164,S1,2.0235465873161824,1.0,2.006007818705592,False
0,0.756292750781175,0.4247223686839293,S1,1.9723204311281017,1.0,2.0235465873161824,False
0,0.8006534507832701,0.483338088725789,S1,1.9937127770590906,1.0,2.0235465873161824,False
0,0.729183862290914,0.43200663811327383,S1,1.917600898926318,1.0,2.0235465873161824,False
0,0.7689274719011558,0.407833237361576,S1,2.0010453045213645,1.0,2.0235465873161824,False
0,0.7332040829430346,0.40635316695081525,S1,1.9495536281711758,1.0,2.0235465873161824,False
0,0.7170846589774617,0.3995527842574736,S1,1.9257990238949647,1.0,2.0235465873161824,False
0,0.7725918494789356,0.4967901756266959,S1,1.9393666906049885,1.0,2.0235465873161824,False
0,0.7357961571500744,0.38243470959360226,S1,1.973133556652478,1.0,2.0235465873161824,False
0,0.7044878115861408,0.38370782483105703,S1,1.9162625965733853,1.0,2.0235465873161824,False
0,0.7919265598091744,0.4046167973138337,S1,2.0266309664615876,1.0,2.0235465873161824,False
0,0.8260650041922495,0.43575232675021097,S1,2.0411168711107956,1.0,2.0266309664615876,False
0,0.7806846065051789,0.38095669545122185,S1,2.0270861429938254,1.0,2.0411168711107956,False
0,0.7315298609548477,0.46501449079138174,S1,1.8866875079678025,1.0,2.0411168711107956,False
0,0.7649662205190713,0.5134138651649914,S1,1.9075380735060021,1.0,2.0411168711107956,False
0,0.8011998665036821,0.3741183014583781,S1,2.0446603551560605,1.0,2.0411168711107956,False
0,0.6932197009478644,0.4076867675938128,S1,1.863039100710886,1.0,2.0446603551560605,False
0,0.8242524758557177,0.38926591251532355,S1,2.0528767881712318,1.0,2.0446603551560605,False
0,0.7067776302158366,0.45889125544716786,S1,1.8313888055909788,0.9912105053721686,2.0528767881712318,False
0,0.7292509700310008,0.49206997993666385,S1,1.8474623051760126,0.9981639512101971,2.0528767881712318,False
0,0.7483845730720711,0.5273706204441235,S1,1.8514893990474874,0.9999861690457919,2.0528767881712318,False
0,0.7856741100704483,0.522261091033946,S1,1.9400841847741037,1.0,2.0528767881712318,False
0,0.8451355083254676,0.4020299026664767,S1,2.058935590764742,1.0,2.0528767881712318,False
0,0.8246691101946808,0.4877739470369876,S1,2.0185666991478244,1.0,2.058935590764742,False
0,0.845091163288384,0.46032841379448686,S1,2.045332664107161,1.0,2.058935590764742,False
0,0.8507771964955306,0.8288478099003298,S3,1.7007186881681164,0.9358465242265005,2.058935590764742,False
0,0.8536111473492975,0.8434195157861881,S1,1.6841937618730756,0.9287291654482607,2.058935590764742,False
0,0.8607098735558504,0.8172861303708022,S1,1.7555105725597997,0.9592878997904545,2.058935590764742,False
0,0.8414198344558719,0.8144045225439147,S1,1.6928176169284768,0.9324504736603524,2.058935590764742,False
0,0.8659303548674935,0.7996657195284705,S1,1.7998038082844565,0.9781965768575458,2.058935590764742,False
0,0.8806642198861857,0.8246691101946808,S1,1.8064938816224585,0.9810614870211435,2.058935590764742,False
0,0.8246691101946808,0.8182518973768962,S1,1.6194157721081648,0.9006313460770895,2.058935590764742,False
0,0.8125895053452836,0.8067171561031468,S1,1.592724797935531,0.8888939658761323,2.058935590764742,False
0,0.8307680160377331,0.846164198511411,S1,1.5861123708227365,0.8859267349237354,2.058935590764742,False
0,0.8246691101946808,0.7882217146584232,S1,1.6790311283142751,0.9265390561726693,2.058935590764742,False
0,0.890408048166762,0.8400548831832717,S1,1.812535320438105,0.9836784718439505,2.058935590764742,False
0,0.8853060003321835,0.7922221137834788,S1,1.863607853579465,1.0,2.058935590764742,False
0,0.9063093706387654,0.8077333317287756,S1,1.8953023258023678,1.0,2.058935590764742,False
0,0.8854765750101413,0.7725378119853754,S1,1.8878443567319652,1.0,2.058935590764742,False
0,0.8685807231412711,0.8609631979028112,S1,1.707124927606695,0.9385798999281841,2.058935590764742,False
0,0.9150886442681868,0.8384252517289355,S1,1.8800733785343227,1.0,2.058935590764742,False
0,0.9316077902951119,0.8173722188253093,S1,1.9375990236605367,1.0,2.058935590764742,False
0,0.916892898854921,0.7804182208504981,S1,1.9444831225753167,1.0,2.058935590764742,False
0,0.8121282493750551,0.7752309589645078,S1,1.655620797088197,0.9164425646669402,2.058935590764742,False
0,0.8246691101946808,0.7591002399384377,S1,1.7318712991059981,0.9491961080538935,2.058935590764742,False
0,0.9502034128361911,0.8136967722115609,S1,1.9722351633781061,1.0,2.058935590764742,False
0,0.8491726775453535,0.8722456361451064,S1,1.609071823282356,0.8960411969380535,2.058935590764742,False
0,0.8529267398695177,0.7515371884926138,S1,1.8316851330226467,0.9918445531513144,2.058935590764742,False
0,0.954996373836299,0.834084630030322,S1,1.9637947317977908,1.0,2.058935590764742,False
0,0.9312792569632615,0.8580625879383021,S1,1.8949162208078991,1.0,2.058935590764742,False
0,0.9572612564867207,0.8622921443072863,S1,1.943536924030806,1.0,2.058935590764742,False
0,0.9747516679507227,0.8224114678463627,S1,2.000012182781554,1.0,2.058935590764742,False
0,0.8816464041117287,0.7450171470051055,S1,1.9099189748723693,1.0,2.058935590764742,False
0,0.8246691101946808,0.7380617236828763,S1,1.7670775036575797,0.9642023434776329,2.058935590764742,False
0,0.9621910696907005,0.7909366573938457,S1,2.0038043478070984,1.0,2.058935590764742,False
0,0.9486871844820424,0.7663011153440875,S1,2.002372377124083,1.0,2.058935590764742,False
0,0.5932250674805142,-0.3071957218574439,S3,0.3609239040419606,0.5470438433132901,2.058935590764742,True
0,0.5189100978725045,-0.7533088980531915,S3,0.32381720903792943,0.9464171690386517,2.058935590764742,True
0,0.5973610339788095,0.822814278361045,S3,2.357142857142857,1.0,2.058935590764742,True
0,0.8216119721740597,0.029140989320117328,S3,0.4039194384156206,0.712894353194811,2.058935590764742,True
0,0.5772421610841977,-0.01234723712247976,S3,2.0184062291508535,1.0,2.058935590764742,False
0,0.5676739544778866,-0.027216002928894145,S1,2.0160883159128304,1.0,2.058935590764742,False
0,0.4567983405701895,-0.13302977088435367,S1,1.9313712506769087,1.0,2.058935590764742,False
0,0.4340919244973885,-0.19307256173183374,S1,1.9433276408371045,1.0,2.058935590764742,False
0,0.4684344988030044,-0.15340253689540884,S1,1.9681367512627075,1.0,2.058935590764742,False
0,0.4563705358964677,-0.19991457911376642,S1,1.9833488294541912,1.0,2.058935590764742,False
0,0.5594153466697436,-0.04330878900254845,S1,2.0156610249504405,1.0,2.058935590764742,False
0,0.5436967019881479,-0.034346393080322106,S1,1.9924590839162186,1.0,2.058935590764742,False
0,0.36883540327167047,-0.27497432588670556,S1,1.892288775671269,1.0,2.058935590764742,False
0,0.44045711932544146,-0.23675459405364996,S1,1.9858656315593024,1.0,2.058935590764742,False
0,0.5344008776942726,-0.05640225484847994,S1,1.9943529774702557,1.0,2.058935590764742,False
0,0.43869655154997145,-0.25823381015246905,S1,1.9967832500471725,1.0,2.058935590764742,False
0,0.3385895050131003,-0.2923459464235071,S1,1.8389347693032276,0.9918672483588196,2.058935590764742,False
0,0.3333333333333333,-0.30955765064858837,S1,1.8470335573664245,0.9946963489902351,2.058935590764742,False
0,0.5334541072130428,-0.01823020739579531,S1,1.966645945654021,1.0,2.058935590764742,False
0,0.5198827759430967,-0.07378982690289518,S1,1.9864325028437053,1.0,2.058935590764742,False
0,0.5086642231386524,-0.044683842636729254,S1,1.9471308788942985,1.0,2.058935590764742,False
0,0.4599925963168384,-0.25827612390161486,S1,2.0194923127550877,1.0,2.058935590764742,False
0,0.407550907864188,-0.27839945560425083,S1,1.9673898432402392,1.0,2.058935590764742,False
0,0.5039302891139088,-0.018775493054506043,S1,1.91380231803404,1.0,2.058935590764742,False
0,0.4766957861120868,-0.11084839269532909,S1,1.9478381620645562,1.0,2.058935590764742,False
0,0.5086642231386524,-0.10757272142661739,S1,1.9933252132899677,1.0,2.058935590764742,False
0,0.5086642231386524,-0.1333445948046328,S1,2.0081707944174827,1.0,2.058935590764742,False
0,0.48928635969526124,-0.17596284548692886,S1,2.0094388593049146,1.0,2.058935590764742,False
0,0.3798834328739225,-0.3029364426630655,S1,1.9413127795849323,1.0,2.058935590764742,False
