,q,r,criterion,fval,gval,fmax,Boundary
0,0.6666666666666666,-1.0,init,0.3176632946750242,1.0,0.3176632946750242,False
0,0.8333333333333334,-0.9,init,0.3840498126472231,1.0,0.31862508430190567,False
0,1.0,-0.6666666666666666,init,0.4249372166050127,1.0,0.3840498126472231,False
0,0.682740870636175,-1.0,S1,0.33060522039513396,1.0,0.4249372166050127,False
0,0.6499257691401346,-0.9925342977305207,S1,0.32400888381419546,0.9903949624303092,0.4249372166050127,False
0,0.6635089705789927,-0.9804193041834095,S1,0.3913765094834213,0.9917464289865107,0.4249372166050127,False
0,0.7027310475649158,-1.0,S1,0.3689153225346349,1.0,0.4249372166050127,False
0,0.8314525099472766,-0.8867822778085651,S1,0.3578789240663714,1.0,0.4249372166050127,False
0,0.7191513589102208,-1.0,S1,0.34178193910165644,1.0,0.4249372166050127,False
0,0.6906092647186626,-0.9765584865892027,S1,0.3217691063112827,0.9989274759219756,0.4249372166050127,False
0,0.8172273331958928,-0.8829808797324995,S1,0.37006302566208454,1.0,0.4249372166050127,False
0,0.6872375400493248,-0.9583835918139403,S1,0.31102310319320353,0.9938857472389558,0.4249372166050127,False
0,0.8059036785497702,-0.8961509182664443,S1,0.3603362811814947,1.0,0.4249372166050127,False
0,0.7065431727842915,-0.9531932276467071,S1,0.34476784943193767,0.9984110569521097,0.4249372166050127,False
0,0.7897955510548784,-0.9044727384786416,S1,0.35083024148274683,1.0,0.4249372166050127,False
0,0.6367672975174135,-1.0,S1,0.32077330716598346,0.9875546799203728,0.4249372166050127,False
0,0.7801930653357799,-0.9216838284025776,S1,0.37238446355211235,1.0,0.4249372166050127,False
0,0.6299674571611684,-0.9822198792463979,S1,0.3130884174717851,0.9842056876539749,0.4249372166050127,False
0,0.7367816137131344,-1.0,S1,0.3388788993666922,1.0,0.4249372166050127,False
0,0.617157791410889,-1.0,S1,0.3088006679562569,0.979639683213258,0.4249372166050127,False
0,0.8242127569782155,-0.9197158473295733,S1,0.36486015817963263,1.0,0.4249372166050127,False
0,0.7537950167921328,-0.9893225118681552,S1,0.3487809368944518,1.0,0.4249372166050127,False
0,0.7651372698038812,-1.0,S1,0.37029636095732643,1.0,0.4249372166050127,False
0,0.7645960557440716,-0.9529465083429959,S1,0.3768206970452175,1.0,0.4249372166050127,False
0,0.7795027537856049,-1.0,S1,0.36992288911305843,1.0,0.4249372166050127,False
0,0.8308051256381781,-0.8675352560621904,S1,0.36865387386754706,1.0,0.4249372166050127,False
0,0.7787460701060485,-0.8923224753378994,S1,0.3270795981749238,1.0,0.4249372166050127,False
0,0.8222367247277549,-0.9403446882679851,S1,0.36727748201100485,1.0,0.4249372166050127,False
0,0.7307670511988917,-0.9377683916877285,S1,0.3418603413881742,0.9999027021799757,0.4249372166050127,False
0,0.7977874825583614,-1.0,S1,0.37365413531281794,1.0,0.4249372166050127,False
0,0.8006617519994618,-0.8644483860441639,S1,0.34350954853255444,1.0,0.4249372166050127,False
0,0.8156825306506752,-0.9987883388211327,S1,0.39358183196303415,1.0,0.4249372166050127,False
0,0.7579492190105417,-0.8916458529731301,S1,0.3336244858959439,1.0,0.4249372166050127,False
0,1.0,1.0,S3,0.49235438798674863,1.0,0.4249372166050127,True
0,0.3333333333333333,0.16849313789355058,S3,2.357142857142857,1.0,0.4249372166050127,True
0,1.0,0.02066299549870898,S3,0.3037460125366352,0.6697254962859143,0.4249372166050127,True
0,0.3333333333333333,0.851522918454445,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.3333333333333333,-0.44260111972733984,S3,0.4244725133338884,0.9636171342908277,0.4249372166050127,True
0,1.0,0.5118540562049481,S3,0.37421028896900527,1.0,0.4249372166050127,True
0,0.7630531042561247,-0.3251298486844332,S3,0.28200749950210197,0.579617291329922,0.4249372166050127,True
0,0.5831047627599388,0.49865402359604805,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.6500523099690969,1.0,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.6675260184939649,0.11438054191291869,S3,0.38105921429673456,0.9677762638146058,0.4249372166050127,True
0,0.3333333333333333,-0.7873139206417974,S3,0.32244794875149907,0.4702060858361564,0.4249372166050127,True
0,0.4475270412703302,-0.1320802349918826,S3,0.42972204404912845,1.0,0.4249372166050127,True
0,0.7763057028775316,0.7250220238900731,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.3333333333333333,0.5880301270868018,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.5995362929763735,-0.6185896801659682,S3,0.279783494252131,0.9251806570216323,0.4249372166050127,True
0,1.0,-0.2370984700367308,S3,0.29952745235629347,0.7048237837658953,0.4249372166050127,True
0,0.832276815627119,-1.0,S1,0.3661327795515324,1.0,0.4249372166050127,False
0,0.8490937159720182,-0.8691110763163568,S1,0.3411409475685808,1.0,0.4249372166050127,False
0,0.850362344349327,-0.9156462655228824,S1,0.38124298045735283,1.0,0.4249372166050127,False
0,0.8436454894508805,-0.9780986105806804,S1,0.3852217586711896,1.0,0.4249372166050127,False
0,0.7394060588799074,-0.8884619149884447,S1,0.3400954961358453,0.9929584502338218,0.4249372166050127,False
0,0.6449936524835371,-0.9605200155524624,S1,0.3024984002450988,1.0,0.4249372166050127,False
0,0.8640677765637543,-0.9284321210686349,S1,0.375805215563069,1.0,0.4249372166050127,False
0,0.8527002887778505,-1.0,S1,0.371958983684286,1.0,0.4249372166050127,False
0,0.7595356746693305,-0.8674865085526992,S1,0.3497109231934275,0.9958398572770177,0.4249372166050127,False
0,0.8246691101946808,-0.8466513341071719,S1,0.3695155372427721,1.0,0.4249372166050127,False
0,0.8682012265989538,-0.9713587110806386,S1,0.37802038295303664,1.0,0.4249372166050127,False
0,0.6515735333312022,-0.9415324019282698,S1,0.35194992896764626,1.0,0.4249372166050127,False
0,0.7166344717127946,-0.9039828360696313,S1,0.3477587820554688,0.9873903677376528,0.4249372166050127,False
0,0.7716238462545751,-0.8473302077086251,S1,0.35596251761610326,0.9951430992633163,0.4249372166050127,False
0,0.8749974394083645,-1.0,S1,0.3763156921632125,1.0,0.4249372166050127,False
0,0.6167448193455913,-0.9651801035867553,S1,0.30409832504891304,1.0,0.4249372166050127,False
0,0.6887940976001563,-0.9152561386855497,S1,0.32813965361600606,1.0,0.4249372166050127,False
0,0.6193364062287919,-0.9419626901472036,S1,0.3024434271017082,0.991329248418098,0.4249372166050127,False
0,0.8801830931631028,-0.9249502750245832,S1,0.3667224758572241,1.0,0.4249372166050127,False
0,0.8914375641826966,-1.0,S1,0.4021178090199223,1.0,0.4249372166050127,False
0,0.7980828597931557,0.3279978132880724,S3,0.39101308268678,1.0,0.4249372166050127,True
0,0.3333333333333333,-1.0,S3,0.3358126695753852,0.9379680227587386,0.4249372166050127,True
0,1.0,0.771392227795842,S3,0.4337114758918165,1.0,0.4249372166050127,True
0,1.0,0.2441266136787842,S3,0.31561104536431245,0.5717851048653055,0.4249372166050127,True
0,0.5505898959578548,0.7533088980531915,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.7738436934439932,-0.10907914556320408,S3,0.28091501272913183,0.40592468334675874,0.4249372166050127,True
0,0.5025597105601605,0.3044530199917367,S3,2.357142857142857,1.0,0.4249372166050127,True
0,1.0,-0.45205018674715847,S3,0.3300598754984606,1.0,0.4249372166050127,True
0,0.5775723633103556,-0.40601877463104485,S3,0.31171383726867735,0.5835845089127886,0.4249372166050127,True
0,0.45701877018521925,1.0,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.8227120156850178,-0.5931506989497206,S3,0.3627581988617988,1.0,0.4249372166050127,True
0,0.3333333333333333,0.389257502189321,S3,2.357142857142857,1.0,0.4249372166050127,True
0,0.40019241094983854,-0.6203552535953436,S3,0.29423714868676837,0.278681304940695,0.4249372166050127,True
0,0.3333333333333333,-0.2628905557100125,S3,0.45175240377943654,0.9720918749111701,0.4249372166050127,True
0,0.6006484259637426,-1.0,S1,0.2967399729481532,1.0,0.4249372166050127,False
0,0.6493382203893616,-0.9168619465922455,S1,0.32312291303467394,1.0,0.4249372166050127,False
0,0.8717413248687031,-0.8880410642300272,S1,0.3734852451204394,1.0,0.4249372166050127,False
0,0.6244056773444651,-0.9148404013926239,S1,0.29643168262656017,0.9942055931833049,0.4249372166050127,False
0,0.9059967063103431,-1.0,S1,0.3713396036005496,1.0,0.4249372166050127,False
0,0.5863821648645415,-1.0,S1,0.29501196309676164,1.0,0.4249372166050127,False
