-6.000000000000000000e+00,-3.000000000000000000e+00,7.312296767929152841e-01,7.280794180527445647e-01,7.249565420379098235e-01,8.706380522140948859e-04,-4.434485880438549521e-01,0.000000000000000000e+00,1.731732840162705234e-01,-1.000500877068105504e-01
-6.000000000000000000e+00,-2.750000000000000000e+00,7.308116192995676164e-01,7.276616347194924117e-01,7.245390438788377185e-01,8.624196372939905942e-04,-4.448759236361042868e-01,0.000000000000000000e+00,1.737946396973442942e-01,-1.000891918352407872e-01
-6.000000000000000000e+00,-2.500000000000000000e+00,7.304913550240409448e-01,7.273416067865203782e-01,7.242192602750269215e-01,8.637993937485959582e-04,-4.459917669647607830e-01,0.000000000000000000e+00,1.736360367495094759e-01,-1.001589954615889067e-01
-6.000000000000000000e+00,-2.250000000000000000e+00,7.302471332486842881e-01,7.270975797685914621e-01,7.239754338557357061e-01,8.648733062927481613e-04,-4.468551653867157691e-01,0.000000000000000000e+00,1.735170969920982187e-01,-1.002839749005414033e-01
-6.000000000000000000e+00,-2.000000000000000000e+00,7.300615428113021999e-01,7.269121451832180059e-01,7.237901594267546201e-01,8.657008182261327449e-04,-4.475185754309819464e-01,0.000000000000000000e+00,1.734279013289022897e-01,-1.005089620052080912e-01
-6.000000000000000000e+00,-1.750000000000000000e+00,7.299208768017849680e-01,7.267716013844769396e-01,7.236497410313701417e-01,8.663337497618746027e-04,-4.480258445401172906e-01,0.000000000000000000e+00,1.733610108602657296e-01,-1.009180284100461428e-01
-6.000000000000000000e+00,-1.500000000000000000e+00,7.298144563461317347e-01,7.266652753293912914e-01,7.235435117590957033e-01,8.668151313880666058e-04,-4.484124190717815872e-01,0.000000000000000000e+00,1.733108468215238951e-01,-1.016757771453026676e-01
-6.000000000000000000e+00,-1.250000000000000000e+00,7.297340318477735233e-01,7.265849228695839823e-01,7.234632331264496674e-01,8.671796176014154702e-04,-4.487063560761705983e-01,0.000000000000000000e+00,1.732732255060887017e-01,-1.031317875306452803e-01
-6.000000000000000000e+00,-1.000000000000000000e+00,7.296732738548077357e-01,7.265242192504274277e-01,7.234025852334746709e-01,8.674545569126220629e-04,-4.489295635777116877e-01,0.000000000000000000e+00,1.732450094590762824e-01,-1.061610405842268040e-01
-6.000000000000000000e+00,-7.500000000000000000e-01,7.296273532665600303e-01,7.264783392447761168e-01,7.233567468416690627e-01,8.676612365774185025e-04,-4.490989905851207609e-01,0.000000000000000000e+00,1.732238458867109143e-01,-1.140607139520630475e-01
-6.000000000000000000e+00,-5.000000000000000000e-01,7.295926030652264416e-01,7.264436189470188099e-01,7.233220572420947514e-01,8.678160708039419063e-04,-4.492276589906298856e-01,0.000000000000000000e+00,1.732079704781646079e-01,-1.296035925451742843e-01
-6.000000000000000000e+00,-2.500000000000000000e-01,7.295662502017726814e-01,7.264172877714196730e-01,7.232957483743078786e-01,8.679316366084995939e-04,-4.493255157122737486e-01,0.000000000000000000e+00,1.731960602798647553e-01,-1.054196646072919907e-01
-6.000000000000000000e+00,0.000000000000000000e+00,7.295462054733677926e-01,7.263972584492554008e-01,7.232757349490461785e-01,8.680175313146078772e-04,-4.494001195013201388e-01,0.000000000000000000e+00,1.731871233494884643e-01,-8.660254037844392072e-02
-6.000000000000000000e+00,2.500000000000000000e-01,7.295309000925135345e-01,7.263819637056595502e-01,7.232604512370849337e-01,8.680810593448327981e-04,-4.494571875082849499e-01,0.000000000000000000e+00,1.731804159868083892e-01,-7.180058746025788641e-02
-6.000000000000000000e+00,5.000000000000000000e-01,7.295191592861089980e-01,7.263702299479222191e-01,7.232487248499951393e-01,8.681277703007845344e-04,-4.495010266663007625e-01,0.000000000000000000e+00,1.731753806440707311e-01,-6.001896401133430259e-02
-6.000000000000000000e+00,7.500000000000000000e-01,7.295101050575298895e-01,7.263611800983567068e-01,7.232396796462434718e-01,8.681618745956792968e-04,-4.495348715572233256e-01,0.000000000000000000e+00,1.731715993481194871e-01,-5.052773861605766581e-02
-6.000000000000000000e+00,1.000000000000000000e+00,7.295030818437007181e-01,7.263541593065480084e-01,7.232326615004660564e-01,8.681865618634499295e-04,-4.495611467371134484e-01,0.000000000000000000e+00,1.731687587617387059e-01,-4.279180797867958297e-02
-6.000000000000000000e+00,1.250000000000000000e+00,7.294976000815690531e-01,7.263486785588563199e-01,7.232271819573891092e-01,8.682042440281475398e-04,-4.495816684291418230e-01,0.000000000000000000e+00,1.731666239804031948e-01,-3.641802004679021293e-02
-6.000000000000000000e+00,1.500000000000000000e+00,7.294932936928164580e-01,7.263443721970550548e-01,7.232228757854120005e-01,8.682167407428016204e-04,-4.495977980511715044e-01,0.000000000000000000e+00,1.731650188851510952e-01,-3.111585844105328041e-02
-6.000000000000000000e+00,1.750000000000000000e+00,7.294898882820868291e-01,7.263409661436586173e-01,7.232194692297641003e-01,8.682254209857775181e-04,-4.496105580024982729e-01,0.000000000000000000e+00,1.731638114149264829e-01,-2.666866515843337171e-02
-6.000000000000000000e+00,2.000000000000000000e+00,7.294871774902754735e-01,7.263382542770578931e-01,7.232167564100031587e-01,8.682313112934566309e-04,-4.496207183173780986e-01,0.000000000000000000e+00,1.731629025289629364e-01,-2.291287847477922052e-02
-6.000000000000000000e+00,2.250000000000000000e+00,7.294850054873791567e-01,7.263360809420380537e-01,7.232145818485555822e-01,8.682351785054854285e-04,-4.496288611459992590e-01,0.000000000000000000e+00,1.731622179358824065e-01,-1.972322584659984626e-02
-6.000000000000000000e+00,2.500000000000000000e+00,7.294832540437363733e-01,7.263343280352699827e-01,7.232128275706978249e-01,8.682375930195232461e-04,-4.496354285618501812e-01,0.000000000000000000e+00,1.731617018964452248e-01,-1.700224563831493133e-02
-6.000000000000000000e+00,2.750000000000000000e+00,7.294818329905837784e-01,7.263329054772804660e-01,7.232114035881050951e-01,8.682389770606130982e-04,-4.496407579456240811e-01,0.000000000000000000e+00,1.731613125800587627e-01,-1.467289849482304037e-02
-6.000000000000000000e+00,3.000000000000000000e+00,7.294806731773042507e-01,7.263317441787603412e-01,7.232102408743258382e-01,8.682396414551753596e-04,-4.496451081715142073e-01,0.000000000000000000e+00,1.731610185852900108e-01,-1.267335326614172503e-02
-5.500000000000000000e+00,-3.000000000000000000e+00,7.322804929806903118e-01,7.291282323720638114e-01,7.260033497616804610e-01,8.557508060702838284e-04,-4.397849307236256222e-01,0.000000000000000000e+00,1.746586623514184144e-01,-1.334189362468527762e-01
-5.500000000000000000e+00,-2.750000000000000000e+00,7.316200861745154604e-01,7.284685360006025734e-01,7.253443763531444155e-01,8.585938832763726674e-04,-4.420050393558665469e-01,0.000000000000000000e+00,1.742840207078931725e-01,-1.334710824402003393e-01
-5.500000000000000000e+00,-2.500000000000000000e+00,7.311107264657654703e-01,7.279597712042752411e-01,7.248362153290245358e-01,8.607645736966172039e-04,-4.437640438599965709e-01,0.000000000000000000e+00,1.740030639391662026e-01,-1.335641670719786844e-01
-5.500000000000000000e+00,-2.250000000000000000e+00,7.307200442758838843e-01,7.275695700691711121e-01,7.244465016213843533e-01,8.624142672372263124e-04,-4.451386191247787005e-01,0.000000000000000000e+00,1.737923664976562810e-01,-1.337308298324013378e-01
-5.500000000000000000e+00,-2.000000000000000000e+00,7.304217538732041826e-01,7.272716597516980519e-01,7.241489760365656947e-01,8.636638692244927046e-04,-4.462022360684291256e-01,0.000000000000000000e+00,1.736343589871758575e-01,-1.340308549584343367e-01
-5.500000000000000000e+00,-1.750000000000000000e+00,7.301948286264131616e-01,7.270450299858886023e-01,7.239226451797117212e-01,8.646122074356566052e-04,-4.470195047774625507e-01,0.000000000000000000e+00,1.735158646516980208e-01,-1.345763537764640971e-01
-5.500000000000000000e+00,-1.500000000000000000e+00,7.300226645623999477e-01,7.268730929345518232e-01,7.237509376939406103e-01,8.655166234701000766e-04,-4.476444086492166186e-01,0.000000000000000000e+00,1.734270014041557062e-01,-1.355868279551226130e-01
-5.500000000000000000e+00,-1.250000000000000000e+00,7.298922921885515613e-01,7.267428933851834971e-01,7.236209128871916585e-01,8.662037193217597773e-04,-4.481206189507231374e-01,0.000000000000000000e+00,1.733603581955782957e-01,-1.375284490094294820e-01
-5.500000000000000000e+00,-1.000000000000000000e+00,7.297936719879773992e-01,7.266444037430005443e-01,7.235225552580004660e-01,8.667235082736817310e-04,-4.484827302547182426e-01,0.000000000000000000e+00,1.733103772364123218e-01,-1.415680228798264495e-01
-5.500000000000000000e+00,-7.500000000000000000e-01,7.297190900727652529e-01,7.265699197368865603e-01,7.234481702758095434e-01,8.671153216935767330e-04,-4.487577636983355323e-01,0.000000000000000000e+00,1.732728906532531032e-01,-1.521024066229264282e-01
-5.500000000000000000e+00,-5.000000000000000000e-01,7.296626559458997408e-01,7.265135584663459101e-01,7.233918827268365215e-01,8.674097039973575635e-04,-4.489666162027466378e-01,0.000000000000000000e+00,1.732447729883075660e-01,-1.728291683443525795e-01
-5.500000000000000000e+00,-2.500000000000000000e-01,7.296198949231788022e-01,7.264708511727547835e-01,7.233492298439003765e-01,8.676301722044090295e-04,-4.491253268084588468e-01,0.000000000000000000e+00,1.732236805796321388e-01,-1.405793821252930287e-01
-5.500000000000000000e+00,0.000000000000000000e+00,7.295874230281856887e-01,7.264384184685777068e-01,7.233168368763085443e-01,8.677947266959476318e-04,-4.492461302644344956e-01,0.000000000000000000e+00,1.732078560929299904e-01,-1.154863436744445748e-01
-5.500000000000000000e+00,2.500000000000000000e-01,7.295626908609915695e-01,7.264137144936057000e-01,7.232921615382780223e-01,8.679170903371679268e-04,-4.493383108843497231e-01,0.000000000000000000e+00,1.731959819082115326e-01,-9.574762222017123292e-02
-5.500000000000000000e+00,5.000000000000000000e-01,7.295437836851523805e-01,7.263948272355202906e-01,7.232732945665446556e-01,8.680076957037615934e-04,-4.494088837042239937e-01,0.000000000000000000e+00,1.731870701441152738e-01,-8.003657484535346700e-02
-5.500000000000000000e+00,7.500000000000000000e-01,7.295292666415319482e-01,7.263803239274773116e-01,7.232588053043539356e-01,8.680744570243186008e-04,-4.494631315461505849e-01,0.000000000000000000e+00,1.731803801634108075e-01,-6.737982236325928964e-02
-5.500000000000000000e+00,1.000000000000000000e+00,7.295180658376795302e-01,7.263691322798694339e-01,7.232476230776184734e-01,8.681233667682960141e-04,-4.495050239734149078e-01,0.000000000000000000e+00,1.731753566964903124e-01,-5.706379306058678713e-02
-5.500000000000000000e+00,1.250000000000000000e+00,7.295093777228275345e-01,7.263604499652419610e-01,7.232389467912652137e-01,8.681589536822297091e-04,-4.495375406867644363e-01,0.000000000000000000e+00,1.731715834361539641e-01,-4.856421024934835795e-02
-5.500000000000000000e+00,1.500000000000000000e+00,7.295026005559993587e-01,7.263536761715350121e-01,7.232321765687177439e-01,8.681846332263241667e-04,-4.495629186441728598e-01,0.000000000000000000e+00,1.731687482417442192e-01,-4.149366411130456234e-02
-5.500000000000000000e+00,1.750000000000000000e+00,7.294972829437303963e-01,7.263483602061189259e-01,7.232268624230385745e-01,8.682029753009633559e-04,-4.495828391922360723e-01,0.000000000000000000e+00,1.731666170532684679e-01,-3.556323655595822197e-02
-5.500000000000000000e+00,2.000000000000000000e+00,7.294930854162328115e-01,7.263441631238637397e-01,7.232226659374509925e-01,8.682159086006350319e-04,-4.495985687219432592e-01,0.000000000000000000e+00,1.731650143384305951e-01,-3.055481451867172321e-02
-5.500000000000000000e+00,2.250000000000000000e+00,7.294897518568081995e-01,7.263408291972649478e-01,7.232193317765478469e-01,8.682248764679980193e-04,-4.496110638085152322e-01,0.000000000000000000e+00,1.731638084381239007e-01,-2.630134437783846965e-02
-5.500000000000000000e+00,2.500000000000000000e+00,7.294870883107192894e-01,7.263381647572215716e-01,7.232166665592233423e-01,8.682309556310814289e-04,-4.496210495190845480e-01,0.000000000000000000e+00,1.731629005838104807e-01,-2.267285895359845427e-02
-5.500000000000000000e+00,2.750000000000000000e+00,7.294849472831924642e-01,7.263360225159620764e-01,7.232145232066803375e-01,8.682349465233071698e-04,-4.496290776253181187e-01,0.000000000000000000e+00,1.731622166667573515e-01,-1.956662461480349058e-02
-5.500000000000000000e+00,3.000000000000000000e+00,7.294832161017039684e-01,7.263342899487010840e-01,7.232127893435608135e-01,8.682374418697915179e-04,-4.496355698579678206e-01,0.000000000000000000e+00,1.731617010693498049e-01,-1.690018819777672210e-02
-5.000000000000000000e+00,-3.000000000000000000e+00,7.339930631663453831e-01,7.308370502847221228e-01,7.277084163077343071e-01,8.479144325334899953e-04,-4.339211439943797544e-01,0.000000000000000000e+00,1.758169753242793953e-01,-1.779170109416083334e-01
-5.000000000000000000e+00,-2.750000000000000000e+00,7.329479438008348335e-01,7.297934123778943016e-01,7.266662733983043632e-01,8.525981729566219905e-04,-4.373430252830091680e-01,0.000000000000000000e+00,1.751527313239527039e-01,-1.779865490080458912e-01
-5.000000000000000000e+00,-2.500000000000000000e+00,7.321345549093448701e-01,7.289812791237697542e-01,7.258554045615341899e-01,8.561987237713153051e-04,-4.401064535327838811e-01,0.000000000000000000e+00,1.746545788996607951e-01,-1.781106793595270688e-01
-5.000000000000000000e+00,-2.250000000000000000e+00,7.315058162980805356e-01,7.283535607838645953e-01,7.252287124314632516e-01,8.589485901874959915e-04,-4.422973860968880677e-01,0.000000000000000000e+00,1.742809935496245632e-01,-1.783329277224934839e-01
-5.000000000000000000e+00,-2.000000000000000000e+00,7.310226253374522143e-01,7.278711776496039620e-01,7.247471412834132209e-01,8.610389785747306389e-04,-4.440109513610653869e-01,0.000000000000000000e+00,1.740008289430295396e-01,-1.787330176582455632e-01
-5.000000000000000000e+00,-1.750000000000000000e+00,7.306530752282165420e-01,7.275022559280662771e-01,7.243788509527855357e-01,8.626227623122084296e-04,-4.453379427003077429e-01,0.000000000000000000e+00,1.737907244396423023e-01,-1.794604520233082923e-01
-5.000000000000000000e+00,-1.500000000000000000e+00,7.303715231363487881e-01,7.272211865722393309e-01,7.240982665549899888e-01,8.638199242400238604e-04,-4.463582640949685376e-01,0.000000000000000000e+00,1.736331596326793070e-01,-1.808079409971979357e-01
-5.000000000000000000e+00,-1.250000000000000000e+00,7.301576347650940990e-01,7.270076656973666340e-01,7.238851148529811264e-01,8.647234475640950191e-04,-4.471388339034902404e-01,0.000000000000000000e+00,1.735149947019409278e-01,-1.833971342862558140e-01
-5.000000000000000000e+00,-1.000000000000000000e+00,7.299954709671867548e-01,7.268457797212899418e-01,7.237235079849930752e-01,8.654047500959802935e-04,-4.477339259815468764e-01,0.000000000000000000e+00,1.734263754169854677e-01,-1.887839926192365070e-01
-5.000000000000000000e+00,-7.500000000000000000e-01,7.298726594186024652e-01,7.267231769632520599e-01,7.236011150204907372e-01,8.661147582767336891e-04,-4.481866230785824246e-01,0.000000000000000000e+00,1.733599117788502120e-01,-2.028318191152930217e-01
-5.000000000000000000e+00,-5.000000000000000000e-01,7.297796746863359774e-01,7.266303482580556139e-01,7.235084431380969239e-01,8.666619852021929544e-04,-4.485306191566888478e-01,0.000000000000000000e+00,1.733100619606679771e-01,-2.304714000901571802e-01
-5.000000000000000000e+00,-2.500000000000000000e-01,7.297092330592195308e-01,7.265600225275165025e-01,7.234382339474715318e-01,8.670729979368589982e-04,-4.487919831829668693e-01,0.000000000000000000e+00,1.732726702466412250e-01,-1.874656189843563470e-01
-5.000000000000000000e+00,0.000000000000000000e+00,7.296557966352769098e-01,7.265066715960148969e-01,7.233849690390081744e-01,8.673807740715114853e-04,-4.489907201305946560e-01,0.000000000000000000e+00,1.732446204712891069e-01,-1.540035144120512067e-01
-5.000000000000000000e+00,2.500000000000000000e-01,7.296151746447337993e-01,7.264661121458855231e-01,7.233444725755957538e-01,8.676105341667816580e-04,-4.491420826396009813e-01,0.000000000000000000e+00,1.732235760790156454e-01,-1.276815063092756053e-01
-5.000000000000000000e+00,5.000000000000000000e-01,7.295842076202927462e-01,7.264351904033315988e-01,7.233135964970867082e-01,8.677814882755608035e-04,-4.492576405532582862e-01,0.000000000000000000e+00,1.732077851475541108e-01,-1.067304879132228712e-01
-5.000000000000000000e+00,7.500000000000000000e-01,7.295605201880105417e-01,7.264115353355217186e-01,7.232899741258632664e-01,8.679082241546476686e-04,-4.493461359371242470e-01,0.000000000000000000e+00,1.731959341396605845e-01,-8.985243721676391959e-02
-5.000000000000000000e+00,1.000000000000000000e+00,7.295423296049976525e-01,7.263933675026870151e-01,7.232718293350782757e-01,8.680017924865107400e-04,-4.494141563155145125e-01,0.000000000000000000e+00,1.731870382109419737e-01,-7.609579104682526185e-02
-5.000000000000000000e+00,1.250000000000000000e+00,7.295282988988192052e-01,7.263793524391295442e-01,7.232578301726085845e-01,8.680705464686562164e-04,-4.494666579784727389e-01,0.000000000000000000e+00,1.731803589452254322e-01,-6.476141520359174342e-02
-5.000000000000000000e+00,1.500000000000000000e+00,7.295174251959120060e-01,7.263684891671587929e-01,7.232469775614953633e-01,8.681207872265485999e-04,-4.495073681879516170e-01,0.000000000000000000e+00,1.731753426682562103e-01,-5.533269039141097689e-02
-5.000000000000000000e+00,1.750000000000000000e+00,7.295089554389352360e-01,7.263600260571847489e-01,7.232385213034766558e-01,8.681572580251479491e-04,-4.495390913621597484e-01,0.000000000000000000e+00,1.731715741988861246e-01,-4.742433814446439522e-02
-5.000000000000000000e+00,2.000000000000000000e+00,7.295023231519122131e-01,7.263533977029428268e-01,7.232318970647674261e-01,8.681835216860308733e-04,-4.495639403801127698e-01,0.000000000000000000e+00,1.731687421787097003e-01,-4.074550001642401192e-02
-5.000000000000000000e+00,2.250000000000000000e+00,7.294971011997830601e-01,7.263481777660490968e-01,7.232266793059195509e-01,8.682022482607034373e-04,-4.495835103243058239e-01,0.000000000000000000e+00,1.731666130836996831e-01,-3.507340642255603325e-02
-5.000000000000000000e+00,2.500000000000000000e+00,7.294929665920082407e-01,7.263440438452107850e-01,7.232225462168276886e-01,8.682154338688282151e-04,-4.495990084843520251e-01,0.000000000000000000e+00,1.731650117445609482e-01,-3.023474334303937611e-02
